1705417734,2024-01-16 12:08:54, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705418390,2024-01-16 12:19:50, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705418660,2024-01-16 12:24:20, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705419636,2024-01-16 12:40:36, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420052,2024-01-16 12:47:32, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420525,2024-01-16 12:55:25, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421219,2024-01-16 13:06:59, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421932,2024-01-16 13:18:52, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705422590,2024-01-16 13:29:50, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423238,2024-01-16 13:40:38, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423566,2024-01-16 13:46:06, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705424455,2024-01-16 14:00:55, gateway,ce-lance.bkb.rnp.br,cpi1-cce1-chesf.bkb.rnp.br,bpi1-cpi1.bkb.rnp.br,monipe-pi-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
