1705419344,2024-01-16 12:35:44, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705419433,2024-01-16 12:37:13, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705419628,2024-01-16 12:40:28, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705419731,2024-01-16 12:42:11, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705420417,2024-01-16 12:53:37, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705420596,2024-01-16 12:56:36, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705421570,2024-01-16 13:12:50, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705421675,2024-01-16 13:14:35, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705422128,2024-01-16 13:22:08, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423133,2024-01-16 13:38:53, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423790,2024-01-16 13:49:50, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424069,2024-01-16 13:54:29, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424116,2024-01-16 13:55:16, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424125,2024-01-16 13:55:25, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424267,2024-01-16 13:57:47, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424660,2024-01-16 14:04:20, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424677,2024-01-16 14:04:37, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424685,2024-01-16 14:04:45, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425475,2024-01-16 14:17:55, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425633,2024-01-16 14:20:33, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425734,2024-01-16 14:22:14, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425948,2024-01-16 14:25:48, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705426027,2024-01-16 14:27:07, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705426085,2024-01-16 14:28:05, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705427070,2024-01-16 14:44:30, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705427074,2024-01-16 14:44:34, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705427320,2024-01-16 14:48:40, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cmt1-cdf2-telebras.bkb.rnp.br,bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
