1705443122,2024-01-16 19:12:02, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705444025,2024-01-16 19:27:05, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705445827,2024-01-16 19:57:07, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705446485,2024-01-16 20:08:05, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705447027,2024-01-16 20:17:07, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705447646,2024-01-16 20:27:26, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705448365,2024-01-16 20:39:25, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705448827,2024-01-16 20:47:07, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705450427,2024-01-16 21:13:47, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705451318,2024-01-16 21:28:38, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705452481,2024-01-16 21:48:01, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705454969,2024-01-16 22:29:29, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705455686,2024-01-16 22:41:26, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705456222,2024-01-16 22:50:22, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705456901,2024-01-16 23:01:41, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705457549,2024-01-16 23:12:29, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705458593,2024-01-16 23:29:53, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705459368,2024-01-16 23:42:48, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705459988,2024-01-16 23:53:08, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705460301,2024-01-16 23:58:21, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705461218,2024-01-17 00:13:38, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705462181,2024-01-17 00:29:41, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705462904,2024-01-17 00:41:44, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705464534,2024-01-17 01:08:54, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705465157,2024-01-17 01:19:17, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705465872,2024-01-17 01:31:12, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705466874,2024-01-17 01:47:54, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705467573,2024-01-17 01:59:33, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705469898,2024-01-17 02:38:18, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705470881,2024-01-17 02:54:41, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705471394,2024-01-17 03:03:14, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705472844,2024-01-17 03:27:24, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705473417,2024-01-17 03:36:57, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705475469,2024-01-17 04:11:09, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705476517,2024-01-17 04:28:37, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705477080,2024-01-17 04:38:00, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705477588,2024-01-17 04:46:28, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705478385,2024-01-17 04:59:45, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705479128,2024-01-17 05:12:08, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705479627,2024-01-17 05:20:27, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705480183,2024-01-17 05:29:43, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705480582,2024-01-17 05:36:22, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705481208,2024-01-17 05:46:48, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705482396,2024-01-17 06:06:36, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705483362,2024-01-17 06:22:42, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705483729,2024-01-17 06:28:49, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705484435,2024-01-17 06:40:35, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705485021,2024-01-17 06:50:21, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705485772,2024-01-17 07:02:52, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705486095,2024-01-17 07:08:15, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705487527,2024-01-17 07:32:07, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705487892,2024-01-17 07:38:12, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705488742,2024-01-17 07:52:22, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705488987,2024-01-17 07:56:27, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705490522,2024-01-17 08:22:02, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705491204,2024-01-17 08:33:24, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705492113,2024-01-17 08:48:33, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705492768,2024-01-17 08:59:28, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705493341,2024-01-17 09:09:01, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705494096,2024-01-17 09:21:36, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705494755,2024-01-17 09:32:35, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705495042,2024-01-17 09:37:22, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705495698,2024-01-17 09:48:18, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705496899,2024-01-17 10:08:19, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705498016,2024-01-17 10:26:56, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705498629,2024-01-17 10:37:09, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705500267,2024-01-17 11:04:27, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705500695,2024-01-17 11:11:35, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705501165,2024-01-17 11:19:25, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705501872,2024-01-17 11:31:12, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705502220,2024-01-17 11:37:00, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705503286,2024-01-17 11:54:46, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705504064,2024-01-17 12:07:44, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705506264,2024-01-17 12:44:24, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705508581,2024-01-17 13:23:01, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705509455,2024-01-17 13:37:35, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705510798,2024-01-17 13:59:58, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705511492,2024-01-17 14:11:32, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705512724,2024-01-17 14:32:04, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705513185,2024-01-17 14:39:45, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705514364,2024-01-17 14:59:24, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705518607,2024-01-17 16:10:07, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705519171,2024-01-17 16:19:31, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705520272,2024-01-17 16:37:52, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705521763,2024-01-17 17:02:43, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,bba1-cba1.bkb.rnp.br,'No Hostname',monipe-ba-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
