1705418159,2024-01-16 12:15:59, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705419029,2024-01-16 12:30:29, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705419488,2024-01-16 12:38:08, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420298,2024-01-16 12:51:38, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420913,2024-01-16 13:01:53, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421323,2024-01-16 13:08:43, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421893,2024-01-16 13:18:13, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705422379,2024-01-16 13:26:19, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423358,2024-01-16 13:42:38, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423903,2024-01-16 13:51:43, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705424301,2024-01-16 13:58:21, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705425097,2024-01-16 14:11:37, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705425451,2024-01-16 14:17:31, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705426380,2024-01-16 14:33:00, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705426900,2024-01-16 14:41:40, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705427212,2024-01-16 14:46:52, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705428167,2024-01-16 15:02:47, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705428589,2024-01-16 15:09:49, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705429099,2024-01-16 15:18:19, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705429889,2024-01-16 15:31:29, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430494,2024-01-16 15:41:34, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430776,2024-01-16 15:46:16, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705431379,2024-01-16 15:56:19, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705432380,2024-01-16 16:13:00, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705432655,2024-01-16 16:17:35, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705433173,2024-01-16 16:26:13, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705433853,2024-01-16 16:37:33, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705434375,2024-01-16 16:46:15, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705434954,2024-01-16 16:55:54, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705436043,2024-01-16 17:14:03, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705436345,2024-01-16 17:19:05, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705437042,2024-01-16 17:30:42, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705437610,2024-01-16 17:40:10, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705437968,2024-01-16 17:46:08, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705438824,2024-01-16 18:00:24, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705439436,2024-01-16 18:10:36, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705439719,2024-01-16 18:15:19, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705440538,2024-01-16 18:28:58, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705440985,2024-01-16 18:36:25, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705441873,2024-01-16 18:51:13, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705442597,2024-01-16 19:03:17, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705442819,2024-01-16 19:06:59, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705443723,2024-01-16 19:22:03, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705444342,2024-01-16 19:32:22, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705444692,2024-01-16 19:38:12, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705445269,2024-01-16 19:47:49, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705445946,2024-01-16 19:59:06, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705446830,2024-01-16 20:13:50, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705447063,2024-01-16 20:17:43, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705447858,2024-01-16 20:30:58, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705448229,2024-01-16 20:37:09, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705449183,2024-01-16 20:53:03, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705449417,2024-01-16 20:56:57, gateway,ro-lanro.bkb.rnp.br,mxac-mxro-3g-allo.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705450345,2024-01-16 21:12:25, gateway,ro-lanro.bkb.rnp.br,ac-ro-oi.bkb.rnp.br,lanac-ac.bkb.rnp.br,monipe-ac-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
