1705420322,2024-01-16 12:52:02, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423140,2024-01-16 13:39:00, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423710,2024-01-16 13:48:30, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424611,2024-01-16 14:03:31, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705427461,2024-01-16 14:51:01, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705428231,2024-01-16 15:03:51, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705428518,2024-01-16 15:08:38, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705429259,2024-01-16 15:20:59, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705429932,2024-01-16 15:32:12, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705430816,2024-01-16 15:46:56, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705431786,2024-01-16 16:03:06, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705432257,2024-01-16 16:10:57, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705432872,2024-01-16 16:21:12, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705433423,2024-01-16 16:30:23, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705433988,2024-01-16 16:39:48, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705435162,2024-01-16 16:59:22, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705435664,2024-01-16 17:07:44, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705437524,2024-01-16 17:38:44, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705438061,2024-01-16 17:47:41, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705439576,2024-01-16 18:12:56, core0.pop-se.rnp.br,se-lanse.bkb.rnp.br,ba-se-chesf.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,lance-ce.bkb.rnp.br,monipe-ce-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
