1705419918,2024-01-16 12:45:18, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420530,2024-01-16 12:55:30, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421874,2024-01-16 13:17:54, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705422613,2024-01-16 13:30:13, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423115,2024-01-16 13:38:35, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423581,2024-01-16 13:46:21, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705425076,2024-01-16 14:11:16, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705425559,2024-01-16 14:19:19, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705426487,2024-01-16 14:34:47, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705427156,2024-01-16 14:45:56, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705427733,2024-01-16 14:55:33, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705428753,2024-01-16 15:12:33, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705429785,2024-01-16 15:29:45, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430077,2024-01-16 15:34:37, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430887,2024-01-16 15:48:07, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705431528,2024-01-16 15:58:48, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705432591,2024-01-16 16:16:31, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705433305,2024-01-16 16:28:25, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705434077,2024-01-16 16:41:17, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705434611,2024-01-16 16:50:11, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705435280,2024-01-16 17:01:20, e01-core.pop-go.rnp.br,go-lango.bkb.rnp.br,'No Hostname',bmt1-cmt1.bkb.rnp.br,monipe-mt-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
