1705419296,2024-01-16 12:34:56, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705419518,2024-01-16 12:38:38, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705419662,2024-01-16 12:41:02, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705421442,2024-01-16 13:10:42, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705421526,2024-01-16 13:12:06, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705422184,2024-01-16 13:23:04, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705422319,2024-01-16 13:25:19, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705422455,2024-01-16 13:27:35, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705422801,2024-01-16 13:33:21, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705423732,2024-01-16 13:48:52, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705423852,2024-01-16 13:50:52, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,mxdf2-cdf2.bkb.rnp.br,go-df2-tlbrs.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705424140,2024-01-16 13:55:40, gateway,'No Hostname',cdf2-bdf2.bkb.rnp.br,cdf1-cdf2.bkb.rnp.br,mxgo-cdf1-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
