1705419429,2024-01-16 12:37:09, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705419970,2024-01-16 12:46:10, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705420675,2024-01-16 12:57:55, gateway,ms-lanms.bkb.rnp.br,'No Hostname',cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,'No Hostname','No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705421244,2024-01-16 13:07:24, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705421908,2024-01-16 13:18:28, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705422708,2024-01-16 13:31:48, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705423419,2024-01-16 13:43:39, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705423819,2024-01-16 13:50:19, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705424627,2024-01-16 14:03:47, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705425149,2024-01-16 14:12:29, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705425831,2024-01-16 14:23:51, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705425977,2024-01-16 14:26:17, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705426675,2024-01-16 14:37:55, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705428015,2024-01-16 15:00:15, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705428856,2024-01-16 15:14:16, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705428984,2024-01-16 15:16:24, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705430362,2024-01-16 15:39:22, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705432256,2024-01-16 16:10:56, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705432714,2024-01-16 16:18:34, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705433419,2024-01-16 16:30:19, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705433852,2024-01-16 16:37:32, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705434765,2024-01-16 16:52:45, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705436037,2024-01-16 17:13:57, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705436321,2024-01-16 17:18:41, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705437231,2024-01-16 17:33:51, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705437779,2024-01-16 17:42:59, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705438289,2024-01-16 17:51:29, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705438979,2024-01-16 18:02:59, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705439223,2024-01-16 18:07:03, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705440087,2024-01-16 18:21:27, gateway,ms-lanms.bkb.rnp.br,cmt1-ms-telebras.bkb.rnp.br,cdf2-cmt1-telebras.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705440366,2024-01-16 18:26:06, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705441325,2024-01-16 18:42:05, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705441580,2024-01-16 18:46:20, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705442247,2024-01-16 18:57:27, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705443174,2024-01-16 19:12:54, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705443863,2024-01-16 19:24:23, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705443987,2024-01-16 19:26:27, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,cdf1-mxgo-brdigital.bkb.rnp.br,cdf2-cdf1.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705445055,2024-01-16 19:44:15, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705445543,2024-01-16 19:52:23, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705445762,2024-01-16 19:56:02, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705446766,2024-01-16 20:12:46, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705447251,2024-01-16 20:20:51, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705448291,2024-01-16 20:38:11, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705448929,2024-01-16 20:48:49, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705449391,2024-01-16 20:56:31, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705449988,2024-01-16 21:06:28, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
1705451020,2024-01-16 21:23:40, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,df2-go-tlbrs.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,
