1705422576,2024-01-16 13:29:36, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705423067,2024-01-16 13:37:47, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705423542,2024-01-16 13:45:42, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705424064,2024-01-16 13:54:24, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705425331,2024-01-16 14:15:31, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705425906,2024-01-16 14:25:06, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705426900,2024-01-16 14:41:40, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705427104,2024-01-16 14:45:04, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705428016,2024-01-16 15:00:16, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705428670,2024-01-16 15:11:10, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705428984,2024-01-16 15:16:24, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705429720,2024-01-16 15:28:40, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705430275,2024-01-16 15:37:55, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705431470,2024-01-16 15:57:50, gw-core1.colo.tche.br,crs1-poprs.bkb.rnp.br,cpr2-crs1-100g.bkb.rnp.br,'No Hostname','No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
