1705418633,2024-01-16 12:23:53, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705440645,2024-01-16 18:30:45, gateway,'No Hostname','No Hostname','No Hostname','No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,
1705441585,2024-01-16 18:46:25, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705442527,2024-01-16 19:02:07, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705443371,2024-01-16 19:16:11, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705443663,2024-01-16 19:21:03, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705445006,2024-01-16 19:43:26, gateway,'No Hostname',crr2-mxam-1g-sidi.bkb.rnp.br,'No Hostname','No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705446492,2024-01-16 20:08:12, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705446789,2024-01-16 20:13:09, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705447391,2024-01-16 20:23:11, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705448137,2024-01-16 20:35:37, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705448476,2024-01-16 20:41:16, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705450029,2024-01-16 21:07:09, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705450418,2024-01-16 21:13:38, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705451351,2024-01-16 21:29:11, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705454728,2024-01-16 22:25:28, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705455144,2024-01-16 22:32:24, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705456488,2024-01-16 22:54:48, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705457063,2024-01-16 23:04:23, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705457698,2024-01-16 23:14:58, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705458982,2024-01-16 23:36:22, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705459743,2024-01-16 23:49:03, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705461313,2024-01-17 00:15:13, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705461835,2024-01-17 00:23:55, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705462702,2024-01-17 00:38:22, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705463269,2024-01-17 00:47:49, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705463600,2024-01-17 00:53:20, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705464912,2024-01-17 01:15:12, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705465730,2024-01-17 01:28:50, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705466773,2024-01-17 01:46:13, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705467356,2024-01-17 01:55:56, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce-oi.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705467974,2024-01-17 02:06:14, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705468640,2024-01-17 02:17:20, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705469047,2024-01-17 02:24:07, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705470222,2024-01-17 02:43:42, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705470725,2024-01-17 02:52:05, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705471757,2024-01-17 03:09:17, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705473736,2024-01-17 03:42:16, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705474853,2024-01-17 04:00:53, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705476300,2024-01-17 04:25:00, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705477106,2024-01-17 04:38:26, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705477462,2024-01-17 04:44:22, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705478034,2024-01-17 04:53:54, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705478952,2024-01-17 05:09:12, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705479383,2024-01-17 05:16:23, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705480098,2024-01-17 05:28:18, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705480299,2024-01-17 05:31:39, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705481075,2024-01-17 05:44:35, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705481946,2024-01-17 05:59:06, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
1705482548,2024-01-17 06:09:08, gateway,'No Hostname',ap1-am-tlb.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,cto1-cpa1-tlb.bkb.rnp.br,cdf2-cto1-tlb.bkb.rnp.br,cba1-cdf2-taesa.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,mxce2-cce2.bkb.rnp.br,rr-ce1.bkb.rnp.br,'No Hostname',monipe-rr-atraso.rnp.br,,,,,,,,,,,,,,,,,
