1705419659,2024-01-16 12:40:59, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705420323,2024-01-16 12:52:03, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705420642,2024-01-16 12:57:22, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705421518,2024-01-16 13:11:58, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705422232,2024-01-16 13:23:52, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705422851,2024-01-16 13:34:11, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705423306,2024-01-16 13:41:46, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705423879,2024-01-16 13:51:19, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705424182,2024-01-16 13:56:22, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705424892,2024-01-16 14:08:12, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705425788,2024-01-16 14:23:08, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705426015,2024-01-16 14:26:55, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705426637,2024-01-16 14:37:17, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705427527,2024-01-16 14:52:07, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705428726,2024-01-16 15:12:06, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705429154,2024-01-16 15:19:14, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705429769,2024-01-16 15:29:29, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705430384,2024-01-16 15:39:44, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705431694,2024-01-16 16:01:34, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705432148,2024-01-16 16:09:08, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705432804,2024-01-16 16:20:04, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705433173,2024-01-16 16:26:13, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705433928,2024-01-16 16:38:48, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705434437,2024-01-16 16:47:17, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705435940,2024-01-16 17:12:20, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705436560,2024-01-16 17:22:40, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705436927,2024-01-16 17:28:47, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705437586,2024-01-16 17:39:46, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705438229,2024-01-16 17:50:29, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705438961,2024-01-16 18:02:41, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705439575,2024-01-16 18:12:55, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705440177,2024-01-16 18:22:57, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
1705440370,2024-01-16 18:26:10, 'No Hostname',csp1-popsp.bkb.rnp.br,df2-csp1-claro.bkb.rnp.br,cdf2-mxdf2.bkb.rnp.br,bdf2-cdf2.bkb.rnp.br,'No Hostname',monipe-df-atraso.rnp.br
