1705428319,2024-01-16 15:05:19, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705428732,2024-01-16 15:12:12, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705429389,2024-01-16 15:23:09, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705429881,2024-01-16 15:31:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705430315,2024-01-16 15:38:35, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705430855,2024-01-16 15:47:35, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705431834,2024-01-16 16:03:54, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705432161,2024-01-16 16:09:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705432770,2024-01-16 16:19:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705433658,2024-01-16 16:34:18, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705434328,2024-01-16 16:45:28, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705434753,2024-01-16 16:52:33, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705435464,2024-01-16 17:04:24, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705435662,2024-01-16 17:07:42, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705436323,2024-01-16 17:18:43, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705437266,2024-01-16 17:34:26, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705437440,2024-01-16 17:37:20, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705438185,2024-01-16 17:49:45, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705438750,2024-01-16 17:59:10, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705439415,2024-01-16 18:10:15, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705440239,2024-01-16 18:23:59, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705440494,2024-01-16 18:28:14, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705441487,2024-01-16 18:44:47, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705442011,2024-01-16 18:53:31, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705442685,2024-01-16 19:04:45, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705442908,2024-01-16 19:08:28, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705443771,2024-01-16 19:22:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705444252,2024-01-16 19:30:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705445122,2024-01-16 19:45:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705445484,2024-01-16 19:51:24, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705446299,2024-01-16 20:04:59, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705446506,2024-01-16 20:08:26, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705447522,2024-01-16 20:25:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705447968,2024-01-16 20:32:48, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705448381,2024-01-16 20:39:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705448988,2024-01-16 20:49:48, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705449742,2024-01-16 21:02:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705450113,2024-01-16 21:08:33, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705450824,2024-01-16 21:20:24, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705451527,2024-01-16 21:32:07, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,'No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname','No Hostname'
1705451919,2024-01-16 21:38:39, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705452660,2024-01-16 21:51:00, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705453097,2024-01-16 21:58:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705454001,2024-01-16 22:13:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705454340,2024-01-16 22:19:00, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705454870,2024-01-16 22:27:50, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705455888,2024-01-16 22:44:48, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705456072,2024-01-16 22:47:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705456761,2024-01-16 22:59:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705457601,2024-01-16 23:13:21, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705458274,2024-01-16 23:24:34, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705458776,2024-01-16 23:32:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705459347,2024-01-16 23:42:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705459957,2024-01-16 23:52:37, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705460523,2024-01-17 00:02:03, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705461290,2024-01-17 00:14:50, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705461880,2024-01-17 00:24:40, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705462113,2024-01-17 00:28:33, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705463159,2024-01-17 00:45:59, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705463633,2024-01-17 00:53:53, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705464299,2024-01-17 01:04:59, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705464732,2024-01-17 01:12:12, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705465381,2024-01-17 01:23:01, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705465980,2024-01-17 01:33:00, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705466324,2024-01-17 01:38:44, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705467303,2024-01-17 01:55:03, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705467652,2024-01-17 02:00:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
1705468237,2024-01-17 02:10:37, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,ces1-crj1-100g-telebras.bkb.rnp.br,cba1-ces1-100g-telebras.bkb.rnp.br,ce-ba-chesf.bkb.rnp.br,cce2-cce1.bkb.rnp.br,'No Hostname',popsp-csp1.bkb.rnp.br,monipe-sp-atraso.rnp.br
