1705418734,2024-01-16 12:25:34, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705418932,2024-01-16 12:28:52, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705419755,2024-01-16 12:42:35, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705420360,2024-01-16 12:52:40, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705420695,2024-01-16 12:58:15, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705421589,2024-01-16 13:13:09, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705422064,2024-01-16 13:21:04, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423576,2024-01-16 13:46:16, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705423910,2024-01-16 13:51:50, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705424452,2024-01-16 14:00:52, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425111,2024-01-16 14:11:51, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705425573,2024-01-16 14:19:33, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705426470,2024-01-16 14:34:30, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705427587,2024-01-16 14:53:07, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705428243,2024-01-16 15:04:03, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705428766,2024-01-16 15:12:46, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705429261,2024-01-16 15:21:01, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705430041,2024-01-16 15:34:01, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705430627,2024-01-16 15:43:47, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705431134,2024-01-16 15:52:14, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705431917,2024-01-16 16:05:17, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705432524,2024-01-16 16:15:24, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705432848,2024-01-16 16:20:48, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705433447,2024-01-16 16:30:47, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
1705434375,2024-01-16 16:46:15, gateway,cap1-popap.bkb.rnp.br,pa1-ap1-tlb.bkb.rnp.br,bpa1-cpa1.bkb.rnp.br,'No Hostname',monipe-pa-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,
