1705420263,2024-01-16 12:51:03, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705420928,2024-01-16 13:02:08, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705421191,2024-01-16 13:06:31, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705422197,2024-01-16 13:23:17, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705422491,2024-01-16 13:28:11, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423411,2024-01-16 13:43:31, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705423791,2024-01-16 13:49:51, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705424187,2024-01-16 13:56:27, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705425553,2024-01-16 14:19:13, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705426002,2024-01-16 14:26:42, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705426710,2024-01-16 14:38:30, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705427384,2024-01-16 14:49:44, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705427782,2024-01-16 14:56:22, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705429201,2024-01-16 15:20:01, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705429646,2024-01-16 15:27:26, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430293,2024-01-16 15:38:13, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705430880,2024-01-16 15:48:00, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705431659,2024-01-16 16:00:59, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705432983,2024-01-16 16:23:03, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705433516,2024-01-16 16:31:56, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705433802,2024-01-16 16:36:42, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705434589,2024-01-16 16:49:49, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705435667,2024-01-16 17:07:47, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705436230,2024-01-16 17:17:10, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705436894,2024-01-16 17:28:14, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705437739,2024-01-16 17:42:19, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705438044,2024-01-16 17:47:24, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705438798,2024-01-16 17:59:58, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705439395,2024-01-16 18:09:55, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705439840,2024-01-16 18:17:20, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705440734,2024-01-16 18:32:14, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705441235,2024-01-16 18:40:35, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705442056,2024-01-16 18:54:16, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705442630,2024-01-16 19:03:50, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705443001,2024-01-16 19:10:01, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705443671,2024-01-16 19:21:11, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705444474,2024-01-16 19:34:34, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705444936,2024-01-16 19:42:16, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705445414,2024-01-16 19:50:14, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705446242,2024-01-16 20:04:02, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705446815,2024-01-16 20:13:35, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705447146,2024-01-16 20:19:06, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705447617,2024-01-16 20:26:57, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705448160,2024-01-16 20:36:00, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705448788,2024-01-16 20:46:28, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705449738,2024-01-16 21:02:18, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705450188,2024-01-16 21:09:48, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705450701,2024-01-16 21:18:21, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
1705451318,2024-01-16 21:28:38, gateway,ms-lanms.bkb.rnp.br,go-ms-brdigital.bkb.rnp.br,lango-go.bkb.rnp.br,monipe-go-atraso.rnp.br,,,,,,,,,,,,,,,,,,,,,,,,,
