Timestamp,Data,Vazao
1705373371,2024-01-15 23:49:31,1567935771.0
1705402541,2024-01-16 07:55:41,474166873.0
1705407974,2024-01-16 09:26:14,2649852964.0
1705416544,2024-01-16 11:49:04,1685587605.0
1705460368,2024-01-16 23:59:28,2009917210.0
1705489977,2024-01-17 08:12:57,1436551705.0
1705508570,2024-01-17 13:22:50,1252577776.0
1705522289,2024-01-17 17:11:29,1586760329.0
1705546079,2024-01-17 23:47:59,1549251118.0
1705581205,2024-01-18 09:33:25,2505262539.0
1705597719,2024-01-18 14:08:39,1360218160.0
1705611307,2024-01-18 17:55:07,1622358815.0
1705617661,2024-01-18 19:41:01,1612346111.0
1705618625,2024-01-18 19:57:05,1558240649.0
1705716414,2024-01-19 23:06:54,1308257874.0
1705753388,2024-01-20 09:23:08,1908358658.0
1705764748,2024-01-20 12:32:28,1858445160.0
1705786358,2024-01-20 18:32:38,1262433580.0
1705800387,2024-01-20 22:26:27,1777076841.0
1705840833,2024-01-21 09:40:33,675754600.0
1705854998,2024-01-21 13:36:38,1140012796.0
1705863686,2024-01-21 16:01:26,1650986709.0
1705884796,2024-01-21 21:53:16,2185609439.0
1705920328,2024-01-22 07:45:28,1148138693.0
1705939731,2024-01-22 13:08:51,2761902555.0
1705949535,2024-01-22 15:52:15,1924512237.0
1705970277,2024-01-22 21:37:57,2663544188.0
1705975677,2024-01-22 23:07:57,1798567915.0
1706019764,2024-01-23 11:22:44,2514384664.0
1706027553,2024-01-23 13:32:33,1260966392.0
1706029539,2024-01-23 14:05:39,665269542.0
1706044027,2024-01-23 18:07:07,2659938208.0
1706057270,2024-01-23 21:47:50,1888592311.0
1706102428,2024-01-24 10:20:28,1136604693.0
1706112595,2024-01-24 13:09:55,2383148363.0
1706131500,2024-01-24 18:25:00,2208879981.0
1706139983,2024-01-24 20:46:23,1110810651.0
1706155985,2024-01-25 01:13:05,2408635715.0
1706184716,2024-01-25 09:11:56,1578868465.0
1706204258,2024-01-25 14:37:38,1075051845.0
1706215751,2024-01-25 17:49:11,1654508864.0
1706228025,2024-01-25 21:13:45,1793539419.0
1706278069,2024-01-26 11:07:49,2073351709.0
1706297799,2024-01-26 16:36:39,1101478972.0
1706321886,2024-01-26 23:18:06,2209983197.0
1706323733,2024-01-26 23:48:53,1465020155.0
1706373904,2024-01-27 13:45:04,1942964630.0
1706390294,2024-01-27 18:18:14,2201591600.0
1706405782,2024-01-27 22:36:22,2219890706.0
1706449542,2024-01-28 10:45:42,498598062.0
1706452640,2024-01-28 11:37:20,1541356449.0
1706489039,2024-01-28 21:43:59,1049048803.0
1706510229,2024-01-29 03:37:09,1376997484.0
1706538818,2024-01-29 11:33:38,1368603721.0
1706556913,2024-01-29 16:35:13,1179018559.0
1706571551,2024-01-29 20:39:11,2075764785.0
1706617692,2024-01-30 09:28:12,1223115817.0
1706631797,2024-01-30 13:23:17,955304543.0
1706647173,2024-01-30 17:39:33,1954758018.0
1706659320,2024-01-30 21:02:00,1219458354.0
1706732587,2024-01-31 17:23:07,1837998003.0
1706748719,2024-01-31 21:51:59,1812596880.0
1706826913,2024-02-01 19:35:13,2153252215.0
1706866217,2024-02-02 06:30:17,823341916.0
1706896796,2024-02-02 14:59:56,1373584809.0
1706921027,2024-02-02 21:43:47,1968075049.0
1706967766,2024-02-03 10:42:46,980786346.0
1706973586,2024-02-03 12:19:46,1370647694.0
1706995893,2024-02-03 18:31:33,1794690163.0
1707011474,2024-02-03 22:51:14,1732512468.0
1707037082,2024-02-04 05:58:02,1428843300.0
1707044075,2024-02-04 07:54:35,1656489840.0
1707065900,2024-02-04 13:58:20,1054712700.0
1707079173,2024-02-04 17:39:33,1759289201.0
