Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705429354,2024-01-16 15:22:34,7,100,df-to,955842782.0
1705444855,2024-01-16 19:40:55,7,100,df-to,963171603.0
1705488643,2024-01-17 07:50:43,7,100,df-to,963224947.0
1705619148,2024-01-18 20:05:48,9,100,pa-to,971511590.0
1705662590,2024-01-19 08:09:50,9,100,pa-to,953628587.0
1705691680,2024-01-19 16:14:40,7,100,df-to,972187530.0
1705717025,2024-01-19 23:17:05,7,100,df-to,959078503.0
1705771382,2024-01-20 14:23:02,7,100,df-to,964956406.0
1705783275,2024-01-20 17:41:15,7,100,df-to,964797141.0
1706002315,2024-01-23 06:31:55,7,100,df-to,945608815.0
1706029655,2024-01-23 14:07:35,7,100,df-to,884318647.0
1706044852,2024-01-23 18:20:52,9,100,df-to,928051608.0
1706092423,2024-01-24 07:33:43,7,100,df-to,923797165.0
1706108120,2024-01-24 11:55:20,7,100,df-to,919348615.0
1706163004,2024-01-25 03:10:04,9,100,df-to,957716410.0
1706181420,2024-01-25 08:17:00,9,100,df-to,966895023.0
1706196122,2024-01-25 12:22:02,9,100,df-to,921385435.0
1706203064,2024-01-25 14:17:44,9,100,df-to,946759980.0
1706209954,2024-01-25 16:12:34,9,100,df-to,951620160.0
1706228593,2024-01-25 21:23:13,9,100,df-to,894281126.0
1706264642,2024-01-26 07:24:02,9,100,df-to,953345374.0
1706265105,2024-01-26 07:31:45,9,100,df-to,936429954.0
1706278222,2024-01-26 11:10:22,7,100,df-to,940680069.0
1706297027,2024-01-26 16:23:47,7,100,df-to,949538756.0
1706328412,2024-01-27 01:06:52,7,100,df-to,939159254.0
1706360252,2024-01-27 09:57:32,7,100,df-to,960655784.0
1706400806,2024-01-27 21:13:26,7,100,df-to,952687011.0
1706428461,2024-01-28 04:54:21,9,100,pa-to,967681071.0
1706438148,2024-01-28 07:35:48,9,100,pa-to,959451021.0
1706505035,2024-01-29 02:10:35,9,100,pa-to,950403801.0
1706523165,2024-01-29 07:12:45,9,100,pa-to,937427740.0
1706555487,2024-01-29 16:11:27,9,100,pa-to,936538557.0
1706615944,2024-01-30 08:59:04,7,100,df-to,950640807.0
1706638621,2024-01-30 15:17:01,7,100,df-to,927624891.0
1706647546,2024-01-30 17:45:46,7,100,df-to,938938517.0
1706686379,2024-01-31 04:32:59,7,100,df-to,967893835.0
1706691203,2024-01-31 05:53:23,9,100,df-to,969306077.0
1706729052,2024-01-31 16:24:12,7,100,df-to,958187694.0
1706743396,2024-01-31 20:23:16,7,100,df-to,974705624.0
1706755937,2024-01-31 23:52:17,7,100,df-to,960130630.0
1706870444,2024-02-02 07:40:44,7,100,df-to,972204181.0
1706906378,2024-02-02 17:39:38,9,100,df-to,852910566.0
1706941905,2024-02-03 03:31:45,7,100,df-to,975701480.0
1706966615,2024-02-03 10:23:35,7,100,df-to,961544913.0
1706980257,2024-02-03 14:10:57,7,100,df-to,975177532.0
1707001284,2024-02-03 20:01:24,7,100,df-to,970043283.0
1707140593,2024-02-05 10:43:13,9,100,df-to,960418718.0
1707213163,2024-02-06 06:52:43,7,100,df-to,969882407.0
1707242212,2024-02-06 14:56:52,7,100,df-to,974601058.0
1707261997,2024-02-06 20:26:37,7,100,df-to,963276991.0
1707270269,2024-02-06 22:44:29,7,100,df-to,960286188.0
1707309543,2024-02-07 09:39:03,7,100,df-to,971140847.0
1707385394,2024-02-08 06:43:14,7,100,df-to,971681030.0
1707402735,2024-02-08 11:32:15,7,100,df-to,963695555.0
1707419162,2024-02-08 16:06:02,11,100,pa-to,982675759.0
1707445826,2024-02-08 23:30:26,7,100,df-to,963747165.0
1707490338,2024-02-09 11:52:18,7,100,df-to,974874755.0
1707523385,2024-02-09 21:03:05,7,100,df-to,963065734.0
1707603577,2024-02-10 19:19:37,7,100,df-to,974707037.0
1707661853,2024-02-11 11:30:53,7,100,df-to,960287101.0
1707717042,2024-02-12 02:50:42,7,100,df-to,975803410.0
1707788008,2024-02-12 22:33:28,7,100,df-to,959081716.0
1707808929,2024-02-13 04:22:09,7,100,df-to,976232749.0
1707855165,2024-02-13 17:12:45,7,100,df-to,965796816.0
1707873666,2024-02-13 22:21:06,7,100,df-to,969462928.0
1707908136,2024-02-14 07:55:36,7,100,df-to,975069847.0
1707917462,2024-02-14 10:31:02,7,100,df-to,961438853.0
1707954869,2024-02-14 20:54:29,7,100,df-to,975651051.0
1707956259,2024-02-14 21:17:39,7,100,df-to,971631314.0
1707992181,2024-02-15 07:16:21,7,100,df-to,975337355.0
1708025721,2024-02-15 16:35:21,7,100,df-to,961230051.0
1708038766,2024-02-15 20:12:46,7,100,df-to,974443576.0
1708110963,2024-02-16 16:16:03,7,100,df-to,958449119.0
1708136159,2024-02-16 23:15:59,7,100,df-to,962648229.0
1708214479,2024-02-17 21:01:19,7,100,df-to,963802148.0
1708252613,2024-02-18 07:36:53,7,100,df-to,964534514.0
1708261338,2024-02-18 10:02:18,7,100,df-to,961097941.0
1708282046,2024-02-18 15:47:26,7,100,df-to,962963910.0
1708293724,2024-02-18 19:02:04,7,100,df-to,963593540.0
1708305214,2024-02-18 22:13:34,7,100,df-to,960549821.0
1708334945,2024-02-19 06:29:05,7,100,df-to,961755878.0
1708387533,2024-02-19 21:05:33,7,100,df-to,974810774.0
1708390215,2024-02-19 21:50:15,7,100,df-to,971381847.0
1708479834,2024-02-20 22:43:54,7,100,df-to,972923625.0
1708546246,2024-02-21 17:10:46,9,100,df-to,969044417.0
1708584030,2024-02-22 03:40:30,7,100,df-to,963519636.0
1708610568,2024-02-22 11:02:48,7,100,df-to,961619252.0
1708611176,2024-02-22 11:12:56,7,100,df-to,958034623.0
1708650675,2024-02-22 22:11:15,7,100,df-to,959501387.0
1708682006,2024-02-23 06:53:26,7,100,df-to,961231781.0
1708713991,2024-02-23 15:46:31,7,100,df-to,961150326.0
1708715853,2024-02-23 16:17:33,7,100,df-to,961805229.0
1708724725,2024-02-23 18:45:25,7,100,df-to,961808788.0
1708809078,2024-02-24 18:11:18,7,100,df-to,970877003.0
1708821046,2024-02-24 21:30:46,7,100,df-to,960131542.0
1708834442,2024-02-25 01:14:02,7,100,df-to,962539713.0
1708857260,2024-02-25 07:34:20,7,100,df-to,962126441.0
1708897333,2024-02-25 18:42:13,7,100,df-to,968729601.0
1708938815,2024-02-26 06:13:35,7,100,df-to,974547752.0
1708944375,2024-02-26 07:46:15,7,100,df-to,965708322.0
1708967457,2024-02-26 14:10:57,7,100,df-to,950149089.0
