Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705607653,2024-01-18 16:54:13,5,3.0,ce-sp,932133732.0
1705617464,2024-01-18 19:37:44,5,3.0,ce-sp,915044009.0
1705661079,2024-01-19 07:44:39,5,3.0,ce-sp,911902239.0
1705684561,2024-01-19 14:16:01,5,3.0,ce-sp,919864445.0
1705699504,2024-01-19 18:25:04,5,3.0,ce-sp,842797553.0
1705715355,2024-01-19 22:49:15,5,3.0,ce-sp,831523137.0
1705759683,2024-01-20 11:08:03,4,3.0,ce-sp,919760461.0
1705779531,2024-01-20 16:38:51,5,3.0,ce-sp,913572251.0
1705787029,2024-01-20 18:43:49,5,3.0,ce-sp,923378057.0
1705851056,2024-01-21 12:30:56,5,3.0,ce-sp,918850676.0
1705869892,2024-01-21 17:44:52,5,3.0,ce-sp,920425530.0
1705913781,2024-01-22 05:56:21,5,3.0,ce-sp,935176433.0
1705978541,2024-01-22 23:55:41,5,3.0,ce-sp,904661160.0
1706012105,2024-01-23 09:15:05,4,3.0,ce-sp,922695650.0
1706032088,2024-01-23 14:48:08,5,3.0,ce-sp,890136834.0
1706100824,2024-01-24 09:53:44,5,3.0,ce-sp,893388896.0
1706142503,2024-01-24 21:28:23,7,6.0,ro-ac,841172251.0
1706150045,2024-01-24 23:34:05,5,3.0,ce-sp,869846612.0
1706181568,2024-01-25 08:19:28,5,3.0,ce-sp,892341566.0
1706229946,2024-01-25 21:45:46,4,3.0,ce-sp,811598310.0
1706375298,2024-01-27 14:08:18,5,3.0,ce-sp,852076990.0
1706383833,2024-01-27 16:30:33,4,3.0,ce-sp,872573434.0
1706516148,2024-01-29 05:15:48,5,3.0,ce-sp,913464424.0
1706546138,2024-01-29 13:35:38,5,3.0,ce-sp,852547103.0
1706573216,2024-01-29 21:06:56,5,3.0,ce-sp,867906225.0
1706579437,2024-01-29 22:50:37,5,3.0,ce-sp,861039000.0
1706646470,2024-01-30 17:27:50,5,3.0,ce-sp,792000382.0
1706684673,2024-01-31 04:04:33,5,3.0,ce-sp,919288050.0
1706704915,2024-01-31 09:41:55,5,3.0,ce-sp,838727886.0
1706810736,2024-02-01 15:05:36,5,3.0,ce-sp,919705687.0
1706827475,2024-02-01 19:44:35,5,3.0,ce-sp,919237137.0
1706909619,2024-02-02 18:33:39,5,3.0,ce-sp,909087352.0
1706981092,2024-02-03 14:24:52,5,3.0,ce-sp,914677418.0
1707003269,2024-02-03 20:34:29,5,3.0,ce-sp,915588111.0
1707046921,2024-02-04 08:42:01,7,6.0,ro-ac,916247128.0
1707096007,2024-02-04 22:20:07,5,3.0,ce-sp,931292122.0
1707164429,2024-02-05 17:20:29,5,3.0,ce-sp,894586581.0
1707245453,2024-02-06 15:50:53,4,3.0,ce-sp,922223790.0
1707378457,2024-02-08 04:47:37,5,3.0,ce-sp,920213343.0
1707391720,2024-02-08 08:28:40,4,3.0,ce-sp,915092870.0
1707430553,2024-02-08 19:15:53,5,3.0,ce-sp,913101989.0
1707456476,2024-02-09 02:27:56,5,3.0,ce-sp,913371171.0
1707509104,2024-02-09 17:05:04,5,3.0,ce-sp,919654362.0
1707525462,2024-02-09 21:37:42,5,3.0,ce-sp,911475417.0
1707551902,2024-02-10 04:58:22,5,3.0,ce-sp,918874086.0
1707696478,2024-02-11 21:07:58,5,3.0,ce-sp,908130353.0
1707704717,2024-02-11 23:25:17,7,6.0,ro-ac,919679943.0
1707783897,2024-02-12 21:24:57,4,3.0,ce-sp,834345540.0
1707816691,2024-02-13 06:31:31,7,6.0,ro-ac,919507834.0
1707849507,2024-02-13 15:38:27,5,3.0,ce-sp,927459277.0
1707860533,2024-02-13 18:42:13,5,3.0,ce-sp,910538709.0
1707914962,2024-02-14 09:49:22,4,3.0,ce-sp,918395060.0
1707956846,2024-02-14 21:27:26,5,3.0,ce-sp,917659634.0
1708039557,2024-02-15 20:25:57,4,3.0,ce-sp,915619081.0
1708066913,2024-02-16 04:01:53,4,3.0,ce-sp,921541063.0
1708114441,2024-02-16 17:14:01,5,3.0,ce-sp,919534608.0
1708188707,2024-02-17 13:51:47,7,6.0,ro-ac,912524678.0
1708252479,2024-02-18 07:34:39,7,6.0,ro-ac,902296996.0
1708273629,2024-02-18 13:27:09,7,6.0,ro-ac,899732436.0
1708276815,2024-02-18 14:20:15,7,6.0,ro-ac,930554397.0
1708291065,2024-02-18 18:17:45,7,6.0,ro-ac,908071174.0
1708305607,2024-02-18 22:20:07,7,6.0,ro-ac,915234474.0
1708379799,2024-02-19 18:56:39,5,3.0,ce-sp,911737561.0
1708455070,2024-02-20 15:51:10,5,3.0,ce-sp,913574763.0
1708478499,2024-02-20 22:21:39,5,3.0,ce-sp,911531218.0
1708544142,2024-02-21 16:35:42,5,3.0,ce-sp,918764128.0
1708551472,2024-02-21 18:37:52,5,3.0,ce-sp,914658191.0
1708600523,2024-02-22 08:15:23,5,3.0,ce-sp,923012300.0
1708644690,2024-02-22 20:31:30,5,3.0,ce-sp,913932246.0
1708728674,2024-02-23 19:51:14,5,3.0,ce-sp,918604453.0
1708817089,2024-02-24 20:24:49,7,6.0,ro-ac,901620688.0
1708860055,2024-02-25 08:20:55,5,3.0,ce-sp,916768300.0
1708901695,2024-02-25 19:54:55,5,3.0,ce-sp,913945787.0
1708969071,2024-02-26 14:37:51,7,6.0,ro-ac,912908485.0
1708989226,2024-02-26 20:13:46,5,3.0,ce-sp,910357569.0
1709018196,2024-02-27 04:16:36,5,3.0,ce-sp,920966925.0
1709026333,2024-02-27 06:32:13,5,3.0,ce-sp,917050462.0
1709159645,2024-02-28 19:34:05,4,3.0,ce-sp,917278736.0
1709195715,2024-02-29 05:35:15,5,3.0,ce-sp,907964591.0
1709200253,2024-02-29 06:50:53,5,3.0,ce-sp,919550976.0
1709232110,2024-02-29 15:41:50,5,3.0,ce-sp,899924018.0
1709248865,2024-02-29 20:21:05,5,3.0,ce-sp,915199432.0
1709315126,2024-03-01 14:45:26,5,3.0,ce-sp,915621324.0
1709346536,2024-03-01 23:28:56,5,3.0,ce-sp,903867237.0
1709431678,2024-03-02 23:07:58,5,3.0,ce-sp,910744236.0
1709495928,2024-03-03 16:58:48,7,100.0,mt-ro,907024359.0
1709516734,2024-03-03 22:45:34,7,100.0,mt-ro,826015702.0
1709599478,2024-03-04 21:44:38,5,3.0,ce-sp,919865641.0
1709606755,2024-03-04 23:45:55,5,3.0,ce-sp,933861318.0
1709657007,2024-03-05 13:43:27,5,3.0,ce-sp,918293324.0
1709689646,2024-03-05 22:47:26,5,3.0,ce-sp,921001192.0
1709750114,2024-03-06 15:35:14,5,3.0,ce-sp,919478778.0
1709813394,2024-03-07 09:09:54,5,3.0,ce-sp,885745307.0
1709835722,2024-03-07 15:22:02,5,3.0,ce-sp,920965037.0
1709882822,2024-03-08 04:27:02,5,3.0,ce-sp,906602436.0
1709933068,2024-03-08 18:24:28,5,3.0,ce-sp,912159728.0
1709987268,2024-03-09 09:27:48,5,3.0,ce-sp,934175657.0
1709995821,2024-03-09 11:50:21,5,3.0,ce-sp,918079615.0
1710010049,2024-03-09 15:47:29,5,3.0,ce-sp,920866303.0
1710032647,2024-03-09 22:04:07,5,3.0,ce-sp,906021413.0
1710054604,2024-03-10 04:10:04,5,3.0,ce-sp,920073517.0
1710119110,2024-03-10 22:05:10,5,3.0,ce-sp,908641715.0
1710139761,2024-03-11 03:49:21,5,3.0,ce-sp,921693142.0
1710182146,2024-03-11 15:35:46,5,3.0,ce-sp,905237199.0
1710200276,2024-03-11 20:37:56,5,3.0,ce-sp,910519969.0
1710206434,2024-03-11 22:20:34,5,3.0,ce-sp,917296348.0
1710310768,2024-03-13 03:19:28,7,6.0,ro-ac,918604269.0
1710330109,2024-03-13 08:41:49,5,3.0,ce-sp,901422961.0
1710351399,2024-03-13 14:36:39,7,6.0,ro-ac,889299973.0
1710400079,2024-03-14 04:07:59,5,3.0,ce-sp,914990620.0
1710459270,2024-03-14 20:34:30,5,3.0,ce-sp,610168662.0
1710465969,2024-03-14 22:26:09,5,3.0,ce-sp,739244712.0
1710506805,2024-03-15 09:46:45,6,,,933238799.0
1710548725,2024-03-15 21:25:25,5,3.0,ce-sp,920180399.0
1710589070,2024-03-16 08:37:50,5,3.0,ce-sp,920441255.0
1710798259,2024-03-18 18:44:19,5,3.0,ce-sp,900048674.0
1710843608,2024-03-19 07:20:08,5,3.0,ce-sp,918132135.0
1710874661,2024-03-19 15:57:41,5,3.0,ce-sp,926104962.0
1710974778,2024-03-20 19:46:18,4,3.0,ce-sp,922599926.0
1711018731,2024-03-21 07:58:51,5,3.0,ce-sp,918133834.0
1711057243,2024-03-21 18:40:43,5,3.0,ce-sp,904083176.0
1711097225,2024-03-22 05:47:05,5,3.0,ce-sp,919342087.0
1711105105,2024-03-22 07:58:25,5,3.0,ce-sp,770233541.0
1711119832,2024-03-22 12:03:52,5,3.0,ce-sp,909590070.0
1711135176,2024-03-22 16:19:36,5,3.0,ce-sp,914831228.0
1711154868,2024-03-22 21:47:48,5,3.0,ce-sp,922861196.0
1711198845,2024-03-23 10:00:45,5,3.0,ce-sp,933643209.0
1711210459,2024-03-23 13:14:19,5,3.0,ce-sp,922329109.0
1711226831,2024-03-23 17:47:11,5,3.0,ce-sp,922112386.0
1711233812,2024-03-23 19:43:32,5,3.0,ce-sp,931191175.0
1711295531,2024-03-24 12:52:11,7,6.0,ro-ac,904818899.0
1711300907,2024-03-24 14:21:47,5,3.0,ce-sp,920653686.0
1711317978,2024-03-24 19:06:18,5,3.0,ce-sp,907601310.0
1711328851,2024-03-24 22:07:31,7,6.0,ro-ac,915751730.0
1711376575,2024-03-25 11:22:55,5,3.0,ce-sp,917978750.0
1711399650,2024-03-25 17:47:30,5,3.0,ce-sp,923113343.0
1711409537,2024-03-25 20:32:17,5,3.0,ce-sp,745489505.0
1711487824,2024-03-26 18:17:04,4,3.0,ce-sp,913364682.0
1711501688,2024-03-26 22:08:08,5,3.0,ce-sp,606604461.0
1711547973,2024-03-27 10:59:33,5,3.0,ce-sp,906965040.0
1711585207,2024-03-27 21:20:07,5,3.0,ce-sp,911059038.0
1711592225,2024-03-27 23:17:05,5,3.0,ce-sp,930982949.0
1711632815,2024-03-28 10:33:35,5,3.0,ce-sp,910479814.0
1711652878,2024-03-28 16:07:58,5,3.0,ce-sp,924949213.0
1711666161,2024-03-28 19:49:21,4,3.0,ce-sp,913678844.0
1711674112,2024-03-28 22:01:52,5,3.0,ce-sp,912677177.0
1711723786,2024-03-29 11:49:46,7,6.0,ro-ac,897580876.0
1711738459,2024-03-29 15:54:19,8,6.0,ro-ac,916039566.0
1711759097,2024-03-29 21:38:17,7,6.0,ro-ac,913836771.0
1711783315,2024-03-30 04:21:55,7,6.0,ro-ac,920438704.0
1711808926,2024-03-30 11:28:46,7,6.0,ro-ac,912535302.0
1711842539,2024-03-30 20:48:59,4,3.0,ce-sp,925264618.0
1711893528,2024-03-31 10:58:48,7,6.0,ro-ac,920446649.0
1711900530,2024-03-31 12:55:30,7,6.0,ro-ac,920654101.0
1711916240,2024-03-31 17:17:20,7,6.0,ro-ac,911417679.0
1711974033,2024-04-01 09:20:33,4,3.0,ce-sp,910798226.0
1712011841,2024-04-01 19:50:41,7,6.0,ro-ac,917993140.0
1712059664,2024-04-02 09:07:44,7,6.0,ro-ac,922171039.0
1712110477,2024-04-02 23:14:37,5,3.0,ce-sp,925883166.0
1712151673,2024-04-03 10:41:13,5,3.0,ce-sp,904995960.0
1712172309,2024-04-03 16:25:09,5,3.0,ce-sp,909273587.0
1712180879,2024-04-03 18:47:59,5,3.0,ce-sp,901935893.0
1712195266,2024-04-03 22:47:46,5,3.0,ce-sp,926527683.0
1712252641,2024-04-04 14:44:01,5,3.0,ce-sp,914204825.0
1712270395,2024-04-04 19:39:55,5,3.0,ce-sp,905755722.0
1712280108,2024-04-04 22:21:48,5,3.0,ce-sp,925053053.0
1712624303,2024-04-08 21:58:23,5,3.0,ce-sp,911370240.0
1712688210,2024-04-09 15:43:30,5,3.0,ce-sp,919392677.0
1712857750,2024-04-11 14:49:10,8,6.0,ro-ac,885575879.0
1712881643,2024-04-11 21:27:23,8,6.0,ro-ac,899361705.0
1712944208,2024-04-12 14:50:08,8,3.0,ce-sp,904555352.0
1713005286,2024-04-13 07:48:06,7,6.0,ro-ac,845310218.0
1713018486,2024-04-13 11:28:06,7,6.0,ro-ac,912997725.0
1713055225,2024-04-13 21:40:25,7,6.0,ro-ac,917508725.0
1713123774,2024-04-14 16:42:54,7,6.0,ro-ac,915756094.0
1713129693,2024-04-14 18:21:33,7,6.0,ro-ac,901305348.0
1713147724,2024-04-14 23:22:04,7,6.0,ro-ac,911761502.0
1713187650,2024-04-15 10:27:30,7,6.0,ro-ac,869114129.0
1713228422,2024-04-15 21:47:02,7,6.0,ro-ac,864147393.0
1713234845,2024-04-15 23:34:05,7,6.0,ro-ac,915830811.0
1713288880,2024-04-16 14:34:40,5,3.0,ce-sp,909850214.0
1713305450,2024-04-16 19:10:50,7,6.0,ro-ac,927048312.0
1713397017,2024-04-17 20:36:57,7,6.0,ro-ac,914462352.0
1713462687,2024-04-18 14:51:27,5,3.0,ce-sp,926519437.0
1713483083,2024-04-18 20:31:23,8,6.0,ro-ac,922908457.0
1713532752,2024-04-19 10:19:12,5,3.0,ce-sp,919235345.0
1713574214,2024-04-19 21:50:14,5,3.0,ce-sp,911477194.0
1713579157,2024-04-19 23:12:37,5,3.0,ce-sp,906078010.0
