Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705431948,2024-01-16 16:05:48,7,10,go-df,982941236.0
1705457621,2024-01-16 23:13:41,7,10,go-df,982676241.0
1705517546,2024-01-17 15:52:26,7,10,go-df,983402155.0
1705541816,2024-01-17 22:36:56,7,10,go-df,988654775.0
1705753274,2024-01-20 09:21:14,7,10,go-df,980680360.0
1705797552,2024-01-20 21:39:12,7,10,go-df,959186047.0
1705823748,2024-01-21 04:55:48,7,10,go-df,986679787.0
1705827943,2024-01-21 06:05:43,7,10,go-df,986191102.0
1705911251,2024-01-22 05:14:11,7,10,go-df,987122721.0
1705926614,2024-01-22 09:30:14,7,10,go-df,923623437.0
1705929086,2024-01-22 10:11:26,7,10,go-df,944822947.0
1706182330,2024-01-25 08:32:10,7,10,go-df,965376610.0
1706222551,2024-01-25 19:42:31,7,10,go-df,787048985.0
1706358661,2024-01-27 09:31:01,7,10,go-df,876033826.0
1706408416,2024-01-27 23:20:16,7,10,go-df,959186574.0
1706618366,2024-01-30 09:39:26,7,10,go-df,917244286.0
1706651502,2024-01-30 18:51:42,7,10,go-df,976279030.0
1706735747,2024-01-31 18:15:47,7,10,go-df,981212498.0
1706746550,2024-01-31 21:15:50,7,10,go-df,983985292.0
1706954502,2024-02-03 07:01:42,7,10,go-df,907959007.0
1706963419,2024-02-03 09:30:19,7,10,go-df,817419341.0
1706983463,2024-02-03 15:04:23,7,10,go-df,981206610.0
1707012322,2024-02-03 23:05:22,7,10,go-df,968941788.0
1707045391,2024-02-04 08:16:31,7,10,go-df,980892380.0
1707099820,2024-02-04 23:23:40,7,10,go-df,989544238.0
1707101246,2024-02-04 23:47:26,7,10,go-df,984875401.0
1707159771,2024-02-05 16:02:51,7,10,go-df,888142879.0
1707176867,2024-02-05 20:47:47,7,10,go-df,981106854.0
1707238609,2024-02-06 13:56:49,7,10,go-df,982838982.0
1707252196,2024-02-06 17:43:16,7,10,go-df,974758491.0
1707269179,2024-02-06 22:26:19,7,10,go-df,980370885.0
1707290560,2024-02-07 04:22:40,7,10,go-df,985943248.0
1707303543,2024-02-07 07:59:03,7,10,go-df,982412377.0
1707326494,2024-02-07 14:21:34,7,10,go-df,758016386.0
1707345764,2024-02-07 19:42:44,7,10,go-df,982989389.0
1707388811,2024-02-08 07:40:11,7,10,go-df,986084321.0
1707669229,2024-02-11 13:33:49,7,10,go-df,987232823.0
1707738670,2024-02-12 08:51:10,7,10,go-df,980002804.0
1707771108,2024-02-12 17:51:48,7,10,go-df,984963761.0
1707775272,2024-02-12 19:01:12,7,10,go-df,942721599.0
1707784471,2024-02-12 21:34:31,7,10,go-df,954833687.0
1707830138,2024-02-13 10:15:38,7,10,go-df,984926796.0
1707862500,2024-02-13 19:15:00,7,10,go-df,960131302.0
1707887981,2024-02-14 02:19:41,7,10,go-df,978647528.0
1707897181,2024-02-14 04:53:01,7,10,go-df,978951777.0
1707906084,2024-02-14 07:21:24,7,10,go-df,973358838.0
1707916151,2024-02-14 10:09:11,7,10,go-df,983460758.0
1707930638,2024-02-14 14:10:38,7,10,go-df,768231524.0
1707957423,2024-02-14 21:37:03,7,10,go-df,985216779.0
1707981041,2024-02-15 04:10:41,7,10,go-df,985867655.0
1708003939,2024-02-15 10:32:19,7,10,go-df,954676830.0
1708034951,2024-02-15 19:09:11,7,10,go-df,977537713.0
1708077812,2024-02-16 07:03:32,7,10,go-df,984560779.0
1708082356,2024-02-16 08:19:16,7,10,go-df,980301693.0
1708365664,2024-02-19 15:01:04,7,10,go-df,970770107.0
1708372764,2024-02-19 16:59:24,7,10,go-df,980895519.0
1708389923,2024-02-19 21:45:23,7,10,go-df,975751323.0
1708415617,2024-02-20 04:53:37,7,10,go-df,984509630.0
1708424431,2024-02-20 07:20:31,7,10,go-df,985295325.0
1708429021,2024-02-20 08:37:01,7,10,go-df,952992050.0
1708498064,2024-02-21 03:47:44,7,10,go-df,968887372.0
1708511561,2024-02-21 07:32:41,7,10,go-df,949801945.0
1708539154,2024-02-21 15:12:34,7,10,go-df,981994075.0
1708547040,2024-02-21 17:24:00,7,10,go-df,975020197.0
1708689880,2024-02-23 09:04:40,7,10,go-df,973236592.0
1708766940,2024-02-24 06:29:00,7,10,go-df,989175999.0
1708774373,2024-02-24 08:32:53,7,10,go-df,976856234.0
1708861299,2024-02-25 08:41:39,7,10,go-df,983617552.0
1708890828,2024-02-25 16:53:48,7,10,go-df,915463075.0
1708900538,2024-02-25 19:35:38,7,10,go-df,927945775.0
1708905986,2024-02-25 21:06:26,7,10,go-df,960549917.0
1708940629,2024-02-26 06:43:49,7,10,go-df,979161296.0
1708990858,2024-02-26 20:40:58,7,10,go-df,938005583.0
1708999982,2024-02-26 23:13:02,7,10,go-df,968410185.0
1709015759,2024-02-27 03:35:59,7,10,go-df,981993829.0
