Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1718324497,2024-06-13 21:21:37,6,100,df-to,924425017.0
1720606001,2024-07-10 07:06:41,6,100,df-to,914899226.0
1720701055,2024-07-11 09:30:55,6,100,df-to,926891813.0
1720739060,2024-07-11 20:04:20,6,100,df-to,794380245.0
1720788903,2024-07-12 09:55:03,6,100,df-to,925063182.0
1710982399,2024-03-20 21:53:19,6,100,df-to,925002520.0
1710987523,2024-03-20 23:18:43,6,100,df-to,927500399.0
1711015542,2024-03-21 07:05:42,6,100,df-to,914044247.0
1711031801,2024-03-21 11:36:41,6,100,df-to,910479405.0
1711144346,2024-03-22 18:52:26,6,100,df-to,911473548.0
1711201770,2024-03-23 10:49:30,6,100,df-to,915931868.0
1711256798,2024-03-24 02:06:38,6,100,df-to,935460000.0
1711282568,2024-03-24 09:16:08,6,100,df-to,925107424.0
1711308465,2024-03-24 16:27:45,6,100,df-to,864762702.0
1711322450,2024-03-24 20:20:50,6,100,df-to,923796571.0
