Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1719546469,2024-06-28 00:47:49,10,6.0,ro-ac,679688016.0
1719570594,2024-06-28 07:29:54,10,6.0,ro-ac,737046097.0
1719581799,2024-06-28 10:36:39,10,6.0,ro-ac,518020160.0
1719602406,2024-06-28 16:20:06,10,6.0,ro-ac,867436664.0
1719614977,2024-06-28 19:49:37,10,6.0,ro-ac,710358734.0
1719628918,2024-06-28 23:41:58,10,6.0,ro-ac,766980876.0
1719675741,2024-06-29 12:42:21,10,6.0,ro-ac,669779996.0
1719715230,2024-06-29 23:40:30,10,6.0,ro-ac,747773541.0
1719781213,2024-06-30 18:00:13,10,6.0,ro-ac,758279705.0
1719832504,2024-07-01 08:15:04,11,6.0,ro-ac,513963278.0
1719874515,2024-07-01 19:55:15,14,6.0,ro-ac,790208374.0
1719900881,2024-07-02 03:14:41,10,6.0,ro-ac,714084361.0
1719923583,2024-07-02 09:33:03,10,6.0,ro-ac,720846130.0
1719930831,2024-07-02 11:33:51,10,6.0,ro-ac,613103092.0
1719952086,2024-07-02 17:28:06,10,6.0,ro-ac,762775295.0
1720021606,2024-07-03 12:46:46,10,6.0,ro-ac,726788875.0
1720035184,2024-07-03 16:33:04,10,6.0,ro-ac,784753447.0
1720054178,2024-07-03 21:49:38,10,6.0,ro-ac,654001560.0
1720072499,2024-07-04 02:54:59,10,6.0,ro-ac,790994887.0
1720083812,2024-07-04 06:03:32,10,6.0,ro-ac,754768816.0
1720102372,2024-07-04 11:12:52,29,6.0,ro-ac,686918548.0
1720117718,2024-07-04 15:28:38,11,6.0,ro-ac,731751981.0
1720138314,2024-07-04 21:11:54,14,6.0,ro-ac,719953901.0
1720182817,2024-07-05 09:33:37,14,6.0,ro-ac,790155906.0
1720187217,2024-07-05 10:46:57,14,6.0,ro-ac,594436307.0
1720199730,2024-07-05 14:15:30,14,6.0,ro-ac,771859456.0
1720215438,2024-07-05 18:37:18,10,6.0,ro-ac,690908971.0
1720230852,2024-07-05 22:54:12,10,6.0,ro-ac,722051455.0
1720264506,2024-07-06 08:15:06,10,6.0,ro-ac,641831700.0
1720281765,2024-07-06 13:02:45,10,6.0,ro-ac,651259251.0
1720334796,2024-07-07 03:46:36,10,6.0,ro-ac,734161037.0
1720346843,2024-07-07 07:07:23,10,6.0,ro-ac,765361134.0
1720368281,2024-07-07 13:04:41,10,6.0,ro-ac,689914304.0
1720380866,2024-07-07 16:34:26,10,6.0,ro-ac,766352842.0
1720392183,2024-07-07 19:43:03,10,6.0,ro-ac,790996311.0
1720434549,2024-07-08 07:29:09,10,6.0,ro-ac,819408936.0
1720434853,2024-07-08 07:34:13,10,6.0,ro-ac,763575982.0
1720452569,2024-07-08 12:29:29,10,6.0,ro-ac,641730693.0
1720457994,2024-07-08 13:59:54,11,6.0,ro-ac,756757450.0
1720473372,2024-07-08 18:16:12,14,3.0,ce-sp,686034106.0
1720522718,2024-07-09 07:58:38,10,6.0,ro-ac,705482920.0
1720530200,2024-07-09 10:03:20,10,6.0,ro-ac,709730120.0
1720567086,2024-07-09 20:18:06,10,6.0,ro-ac,691163548.0
1720596933,2024-07-10 04:35:33,10,6.0,ro-ac,788426501.0
1720616211,2024-07-10 09:56:51,10,6.0,ro-ac,788530768.0
1720619240,2024-07-10 10:47:20,10,6.0,ro-ac,580388441.0
1720695976,2024-07-11 08:06:16,10,6.0,ro-ac,834088361.0
1720709625,2024-07-11 11:53:45,10,6.0,ro-ac,758383691.0
1720737276,2024-07-11 19:34:36,10,6.0,ro-ac,763188176.0
1720739156,2024-07-11 20:05:56,10,6.0,ro-ac,736218836.0
1720761852,2024-07-12 02:24:12,10,6.0,ro-ac,752984609.0
1720779392,2024-07-12 07:16:32,10,6.0,ro-ac,628675029.0
1720796774,2024-07-12 12:06:14,11,6.0,ro-ac,841285901.0
1720864515,2024-07-13 06:55:15,11,6.0,ro-ac,750626094.0
1720885346,2024-07-13 12:42:26,14,6.0,ro-ac,779356099.0
1719343176,2024-06-25 16:19:36,10,6.0,ro-ac,634388892.0
1719358849,2024-06-25 20:40:49,10,6.0,ro-ac,759327069.0
1719400691,2024-06-26 08:18:11,10,6.0,ro-ac,672609781.0
1719451429,2024-06-26 22:23:49,10,6.0,ro-ac,740351082.0
1719479735,2024-06-27 06:15:35,10,6.0,ro-ac,640787388.0
1719492918,2024-06-27 09:55:18,10,6.0,ro-ac,721684344.0
1719510834,2024-06-27 14:53:54,10,6.0,ro-ac,671009070.0
1705546044,2024-01-17 23:47:24,8,6.0,ro-ac,915457766.0
1705595495,2024-01-18 13:31:35,8,6.0,ro-ac,914814167.0
1705607697,2024-01-18 16:54:57,8,6.0,ro-ac,917190940.0
1705653307,2024-01-19 05:35:07,8,6.0,ro-ac,913992275.0
1705670221,2024-01-19 10:17:01,8,6.0,ro-ac,914938694.0
1705695687,2024-01-19 17:21:27,8,6.0,ro-ac,918238875.0
1705734834,2024-01-20 04:13:54,8,6.0,ro-ac,918765598.0
1705780057,2024-01-20 16:47:37,8,6.0,ro-ac,915463918.0
1705956714,2024-01-22 17:51:54,8,6.0,ro-ac,907492413.0
1705972232,2024-01-22 22:10:32,8,6.0,ro-ac,878256261.0
1705976681,2024-01-22 23:24:41,8,6.0,ro-ac,796465496.0
1706039679,2024-01-23 16:54:39,10,6.0,ro-ac,851344545.0
