Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705530971,2024-01-17 19:36:11,7,6,ro-ac,852052784.0
1705611412,2024-01-18 17:56:52,7,6,ro-ac,791362602.0
1705655833,2024-01-19 06:17:13,7,6,ro-ac,859363210.0
1705693698,2024-01-19 16:48:18,7,6,ro-ac,803201906.0
1705697912,2024-01-19 17:58:32,7,6,ro-ac,712965633.0
1705728226,2024-01-20 02:23:46,7,6,ro-ac,840177401.0
1705761415,2024-01-20 11:36:55,7,6,ro-ac,837601711.0
1705785566,2024-01-20 18:19:26,7,6,ro-ac,804731099.0
1705820758,2024-01-21 04:05:58,7,6,ro-ac,846675315.0
1705826377,2024-01-21 05:39:37,7,6,ro-ac,840357126.0
1705872025,2024-01-21 18:20:25,7,6,ro-ac,646080877.0
1706001929,2024-01-23 06:25:29,7,6,ro-ac,480769739.0
1706015903,2024-01-23 10:18:23,7,6,ro-ac,456419125.0
1706061852,2024-01-23 23:04:12,7,6,ro-ac,204001144.0
1706092040,2024-01-24 07:27:20,7,6,ro-ac,373137019.0
1706138790,2024-01-24 20:26:30,7,6,ro-ac,323335393.0
1706142415,2024-01-24 21:26:55,7,6,ro-ac,240490905.0
1706172906,2024-01-25 05:55:06,7,6,ro-ac,672860500.0
1706179307,2024-01-25 07:41:47,7,6,ro-ac,219676935.0
1706208596,2024-01-25 15:49:56,7,6,ro-ac,287572356.0
1706214626,2024-01-25 17:30:26,7,6,ro-ac,473959622.0
1706572159,2024-01-29 20:49:19,7,6,ro-ac,385877029.0
1706601894,2024-01-30 05:04:54,7,6,ro-ac,653490174.0
1706630287,2024-01-30 12:58:07,7,6,ro-ac,321532441.0
1706651962,2024-01-30 18:59:22,7,6,ro-ac,696780981.0
1706659016,2024-01-30 20:56:56,7,6,ro-ac,415866073.0
1706688372,2024-01-31 05:06:12,7,6,ro-ac,727503665.0
1706722760,2024-01-31 14:39:20,7,6,ro-ac,215325135.0
1706748899,2024-01-31 21:54:59,9,6,ro-ac,732536475.0
1706820991,2024-02-01 17:56:31,7,6,ro-ac,826492272.0
1706833634,2024-02-01 21:27:14,7,6,ro-ac,453825145.0
1706863505,2024-02-02 05:45:05,7,6,ro-ac,743712493.0
1706927285,2024-02-02 23:28:05,7,6,ro-ac,684042281.0
1706942985,2024-02-03 03:49:45,7,6,ro-ac,836262817.0
1706995514,2024-02-03 18:25:14,7,6,ro-ac,854645415.0
1707011442,2024-02-03 22:50:42,7,100,mt-ro,767987891.0
1707071902,2024-02-04 15:38:22,7,6,ro-ac,621997219.0
