Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705619308,2024-01-18 20:08:28,10,100.0,pa-to,963285323.0
1705747954,2024-01-20 07:52:34,9,3.0,sp-rj,970853509.0
1705775562,2024-01-20 15:32:42,9,3.0,sp-rj,967418297.0
1705801231,2024-01-20 22:40:31,9,3.0,sp-rj,953839733.0
1705827922,2024-01-21 06:05:22,9,3.0,sp-rj,984981687.0
1705833270,2024-01-21 07:34:30,9,3.0,sp-rj,982462890.0
1705877756,2024-01-21 19:55:56,9,3.0,sp-rj,942094708.0
1705965222,2024-01-22 20:13:42,9,3.0,sp-rj,931399261.0
1705991147,2024-01-23 03:25:47,9,100.0,df-to,938587933.0
1706014962,2024-01-23 10:02:42,9,3.0,sp-rj,361182960.0
1706117202,2024-01-24 14:26:42,9,3.0,sp-rj,711773602.0
1706125910,2024-01-24 16:51:50,9,3.0,sp-rj,545051194.0
1706182831,2024-01-25 08:40:31,9,3.0,sp-rj,729656242.0
1706212260,2024-01-25 16:51:00,9,100.0,df-to,701865714.0
1706229270,2024-01-25 21:34:30,9,100.0,df-to,698456718.0
1706291015,2024-01-26 14:43:35,9,100.0,df-to,481137990.0
1706302921,2024-01-26 18:02:01,9,3.0,sp-rj,647757435.0
1706318783,2024-01-26 22:26:23,9,3.0,sp-rj,922691959.0
1706323419,2024-01-26 23:43:39,9,3.0,sp-rj,849138500.0
1706371583,2024-01-27 13:06:23,9,3.0,sp-rj,875580441.0
1706479548,2024-01-28 19:05:48,9,3.0,sp-rj,698248678.0
1706493144,2024-01-28 22:52:24,9,3.0,sp-rj,542170341.0
1706520982,2024-01-29 06:36:22,9,3.0,sp-rj,867072436.0
1706523865,2024-01-29 07:24:25,9,3.0,sp-rj,768557737.0
1706560843,2024-01-29 17:40:43,9,100.0,df-to,460116506.0
1706571171,2024-01-29 20:32:51,9,3.0,sp-rj,448685939.0
1706608572,2024-01-30 06:56:12,9,3.0,sp-rj,807655245.0
1706646410,2024-01-30 17:26:50,9,100.0,df-to,483027766.0
1706662865,2024-01-30 22:01:05,9,100.0,df-to,936536356.0
1706704251,2024-01-31 09:30:51,9,3.0,sp-rj,913994240.0
1706724829,2024-01-31 15:13:49,9,3.0,sp-rj,884893113.0
1706747238,2024-01-31 21:27:18,9,3.0,sp-rj,960340346.0
1706782017,2024-02-01 07:06:57,9,3.0,sp-rj,826048049.0
1706787419,2024-02-01 08:36:59,9,3.0,sp-rj,860668297.0
1706810947,2024-02-01 15:09:07,9,3.0,sp-rj,952161150.0
1706880747,2024-02-02 10:32:27,9,3.0,sp-rj,971665865.0
1706956068,2024-02-03 07:27:48,9,3.0,sp-rj,879599384.0
1706980411,2024-02-03 14:13:31,9,3.0,sp-rj,961751935.0
1707085923,2024-02-04 19:32:03,9,3.0,sp-rj,976593113.0
1707128634,2024-02-05 07:23:54,9,3.0,sp-rj,981048784.0
1707132307,2024-02-05 08:25:07,9,3.0,sp-rj,968212283.0
1707167643,2024-02-05 18:14:03,9,3.0,sp-rj,964167319.0
1707180683,2024-02-05 21:51:23,9,3.0,sp-rj,902209371.0
1707272559,2024-02-06 23:22:39,9,100.0,df-to,935698945.0
1707342778,2024-02-07 18:52:58,9,100.0,df-to,921752806.0
1707358951,2024-02-07 23:22:31,9,100.0,df-to,955673982.0
1707381011,2024-02-08 05:30:11,9,100.0,df-to,964745243.0
1707440715,2024-02-08 22:05:15,10,100.0,pa-to,963539521.0
1707462555,2024-02-09 04:09:15,9,3.0,sp-rj,987183010.0
1707552628,2024-02-10 05:10:28,9,3.0,sp-rj,986501435.0
1707567151,2024-02-10 09:12:31,9,3.0,sp-rj,868430860.0
1707602109,2024-02-10 18:55:09,9,3.0,sp-rj,972660313.0
1707704047,2024-02-11 23:14:07,9,3.0,sp-rj,961172288.0
1707739281,2024-02-12 09:01:21,9,3.0,sp-rj,972683463.0
1707774350,2024-02-12 18:45:50,9,3.0,sp-rj,957824237.0
1707831393,2024-02-13 10:36:33,9,3.0,sp-rj,978169106.0
1707857647,2024-02-13 17:54:07,9,100.0,df-to,940152818.0
1707874891,2024-02-13 22:41:31,9,100.0,df-to,971689866.0
1707897162,2024-02-14 04:52:42,9,100.0,df-to,967468460.0
1707915750,2024-02-14 10:02:30,9,100.0,df-to,940205529.0
1707929141,2024-02-14 13:45:41,9,3.0,sp-rj,953995971.0
