Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705662650,2024-01-19 08:10:50,8,6.0,ro-ac,820774628.0
1705672629,2024-01-19 10:57:09,8,6.0,ro-ac,613531219.0
1705702045,2024-01-19 19:07:25,8,6.0,ro-ac,801737431.0
1705794310,2024-01-20 20:45:10,8,6.0,ro-ac,721423498.0
1705823711,2024-01-21 04:55:11,8,6.0,ro-ac,890410063.0
1705832909,2024-01-21 07:28:29,8,6.0,ro-ac,895326975.0
1705856266,2024-01-21 13:57:46,8,6.0,ro-ac,909688106.0
1705867894,2024-01-21 17:11:34,8,6.0,ro-ac,889454858.0
1705880081,2024-01-21 20:34:41,8,6.0,ro-ac,753242912.0
1705951538,2024-01-22 16:25:38,8,6.0,ro-ac,819936831.0
1705989494,2024-01-23 02:58:14,8,6.0,ro-ac,622866975.0
1706084348,2024-01-24 05:19:08,8,6.0,ro-ac,562773553.0
1706095161,2024-01-24 08:19:21,8,6.0,ro-ac,351539445.0
1706180796,2024-01-25 08:06:36,8,6.0,ro-ac,373818072.0
1706195745,2024-01-25 12:15:45,8,6.0,ro-ac,347818259.0
1706213305,2024-01-25 17:08:25,8,6.0,ro-ac,210187658.0
1706311322,2024-01-26 20:22:02,8,6.0,ro-ac,507879690.0
1706384063,2024-01-27 16:34:23,8,6.0,ro-ac,215272577.0
1706403988,2024-01-27 22:06:28,8,6.0,ro-ac,258631541.0
1706409865,2024-01-27 23:44:25,8,6.0,ro-ac,318351796.0
1706463254,2024-01-28 14:34:14,8,6.0,ro-ac,318714786.0
1706608679,2024-01-30 06:57:59,8,6.0,ro-ac,826802630.0
1706801426,2024-02-01 12:30:26,8,6.0,ro-ac,720007554.0
1706813794,2024-02-01 15:56:34,9,6.0,ro-ac,160808.0
1706834885,2024-02-01 21:48:05,8,6.0,ro-ac,822298520.0
1706860330,2024-02-02 04:52:10,8,6.0,ro-ac,310852515.0
1706893604,2024-02-02 14:06:44,8,6.0,ro-ac,3303022.0
1706918912,2024-02-02 21:08:32,8,6.0,ro-ac,822032182.0
1706925512,2024-02-02 22:58:32,8,6.0,ro-ac,820039393.0
1706960200,2024-02-03 08:36:40,8,6.0,ro-ac,753351687.0
1706961273,2024-02-03 08:54:33,8,6.0,ro-ac,809520060.0
1706977820,2024-02-03 13:30:20,8,6.0,ro-ac,669990214.0
1706989724,2024-02-03 16:48:44,8,6.0,ro-ac,847985410.0
1707007540,2024-02-03 21:45:40,8,6.0,ro-ac,824550541.0
1707063033,2024-02-04 13:10:33,8,6.0,ro-ac,781923279.0
1707081220,2024-02-04 18:13:40,8,6.0,ro-ac,818528088.0
1707122893,2024-02-05 05:48:13,8,6.0,ro-ac,824287036.0
1707147689,2024-02-05 12:41:29,8,6.0,ro-ac,766827769.0
1707158845,2024-02-05 15:47:25,8,6.0,ro-ac,804466823.0
1707183114,2024-02-05 22:31:54,8,6.0,ro-ac,97360427.0
1707215759,2024-02-06 07:35:59,8,6.0,ro-ac,605972040.0
1707265665,2024-02-06 21:27:45,8,6.0,ro-ac,714920510.0
1707308961,2024-02-07 09:29:21,8,6.0,ro-ac,825013202.0
1707342135,2024-02-07 18:42:15,10,6.0,ro-ac,590534086.0
1707346646,2024-02-07 19:57:26,9,20.0,df-sp,658097442.0
1707386785,2024-02-08 07:06:25,8,6.0,ro-ac,840173662.0
1707400574,2024-02-08 10:56:14,9,6.0,ro-ac,668888068.0
1707433426,2024-02-08 20:03:46,8,6.0,ro-ac,776208334.0
1707482075,2024-02-09 09:34:35,8,6.0,ro-ac,863607711.0
1707493079,2024-02-09 12:37:59,8,6.0,ro-ac,816577784.0
1707598538,2024-02-10 17:55:38,8,6.0,ro-ac,699138677.0
1707612068,2024-02-10 21:41:08,8,6.0,ro-ac,631610985.0
1707639573,2024-02-11 05:19:33,8,6.0,ro-ac,756709978.0
1707676922,2024-02-11 15:42:02,8,6.0,ro-ac,835576143.0
1707691649,2024-02-11 19:47:29,8,6.0,ro-ac,783022293.0
1707767508,2024-02-12 16:51:48,8,6.0,ro-ac,633341424.0
1707779833,2024-02-12 20:17:13,8,6.0,ro-ac,867123608.0
1707857613,2024-02-13 17:53:33,8,6.0,ro-ac,800308977.0
1707870267,2024-02-13 21:24:27,8,6.0,ro-ac,889089457.0
1707951860,2024-02-14 20:04:20,8,6.0,ro-ac,521981341.0
1707989934,2024-02-15 06:38:54,8,6.0,ro-ac,688076947.0
1708008583,2024-02-15 11:49:43,9,6.0,ro-ac,51537590.0
1708022677,2024-02-15 15:44:37,8,6.0,ro-ac,13002371.0
1708039273,2024-02-15 20:21:13,8,6.0,ro-ac,586019532.0
1708165094,2024-02-17 07:18:14,8,6.0,ro-ac,784861843.0
1708172913,2024-02-17 09:28:33,8,6.0,ro-ac,705637243.0
1708984509,2024-02-26 18:55:09,8,6.0,ro-ac,861503192.0
1709018970,2024-02-27 04:29:30,8,6.0,ro-ac,869327105.0
1709030373,2024-02-27 07:39:33,8,6.0,ro-ac,887725995.0
1709082319,2024-02-27 22:05:19,8,6.0,ro-ac,769498921.0
1709151362,2024-02-28 17:16:02,8,6.0,ro-ac,726872919.0
1709280219,2024-03-01 05:03:39,8,6.0,ro-ac,834563432.0
1709295326,2024-03-01 09:15:26,8,6.0,ro-ac,880387799.0
1709326410,2024-03-01 17:53:30,8,6.0,ro-ac,715106496.0
1709389738,2024-03-02 11:28:58,10,6.0,ro-ac,139093689.0
1709406300,2024-03-02 16:05:00,10,6.0,ro-ac,498596367.0
1709430313,2024-03-02 22:45:13,10,6.0,ro-ac,718692229.0
1709434256,2024-03-02 23:50:56,10,6.0,ro-ac,849977065.0
1709517401,2024-03-03 22:56:41,8,6.0,ro-ac,829239773.0
1709538039,2024-03-04 04:40:39,8,6.0,ro-ac,795397961.0
1709569031,2024-03-04 13:17:11,8,100.0,mt-ro,775057895.0
1709604087,2024-03-04 23:01:27,8,6.0,ro-ac,781299524.0
1709627904,2024-03-05 05:38:24,8,6.0,ro-ac,853282090.0
1709815282,2024-03-07 09:41:22,9,6.0,ro-ac,813662388.0
1709852612,2024-03-07 20:03:32,8,6.0,ro-ac,774525363.0
1709896103,2024-03-08 08:08:23,8,6.0,ro-ac,709617102.0
1709913497,2024-03-08 12:58:17,8,6.0,ro-ac,454400641.0
1709935616,2024-03-08 19:06:56,8,6.0,ro-ac,777942229.0
1709938466,2024-03-08 19:54:26,8,6.0,ro-ac,650710597.0
1710036032,2024-03-09 23:00:32,8,6.0,ro-ac,671193967.0
1710054241,2024-03-10 04:04:01,8,6.0,ro-ac,816822436.0
1710069669,2024-03-10 08:21:09,8,6.0,ro-ac,754662033.0
1710106495,2024-03-10 18:34:55,8,6.0,ro-ac,868648393.0
1710121698,2024-03-10 22:48:18,8,6.0,ro-ac,840649949.0
1710150500,2024-03-11 06:48:20,8,6.0,ro-ac,643022577.0
1710176412,2024-03-11 14:00:12,8,6.0,ro-ac,311527879.0
1710201491,2024-03-11 20:58:11,9,6.0,ro-ac,813835764.0
1710281943,2024-03-12 19:19:03,8,6.0,ro-ac,756129930.0
1710331529,2024-03-13 09:05:29,8,6.0,ro-ac,502898030.0
1710354056,2024-03-13 15:20:56,8,6.0,ro-ac,819934782.0
1710366327,2024-03-13 18:45:27,8,6.0,ro-ac,806833338.0
1710373492,2024-03-13 20:44:52,9,6.0,ro-ac,732854273.0
1710399482,2024-03-14 03:58:02,8,6.0,ro-ac,729961656.0
1710440999,2024-03-14 15:29:59,9,6.0,ro-ac,815689228.0
1710444461,2024-03-14 16:27:41,9,6.0,ro-ac,761004716.0
1710457500,2024-03-14 20:05:00,9,6.0,ro-ac,898793749.0
1710506700,2024-03-15 09:45:00,9,,,743336641.0
1710533354,2024-03-15 17:09:14,8,6.0,ro-ac,844186030.0
1710546647,2024-03-15 20:50:47,8,6.0,ro-ac,785859369.0
1710576484,2024-03-16 05:08:04,8,6.0,ro-ac,560204276.0
1710807381,2024-03-18 21:16:21,9,6.0,ro-ac,617144249.0
1710854702,2024-03-19 10:25:02,8,6.0,ro-ac,870631999.0
1710864977,2024-03-19 13:16:17,8,6.0,ro-ac,582909311.0
1710870623,2024-03-19 14:50:23,8,6.0,ro-ac,622749815.0
1710968574,2024-03-20 18:02:54,8,6.0,ro-ac,832725339.0
1710987262,2024-03-20 23:14:22,8,6.0,ro-ac,644720048.0
1710988355,2024-03-20 23:32:35,8,6.0,ro-ac,828113268.0
1711029236,2024-03-21 10:53:56,8,6.0,ro-ac,696623416.0
1711039761,2024-03-21 13:49:21,10,6.0,ro-ac,700136610.0
1711059720,2024-03-21 19:22:00,12,6.0,ro-ac,392471086.0
1711125447,2024-03-22 13:37:27,8,6.0,ro-ac,678063772.0
1711145981,2024-03-22 19:19:41,8,6.0,ro-ac,822976766.0
1711166329,2024-03-23 00:58:49,8,6.0,ro-ac,835977466.0
1711178283,2024-03-23 04:18:03,8,6.0,ro-ac,708734077.0
1711215531,2024-03-23 14:38:51,8,6.0,ro-ac,851233783.0
1711221470,2024-03-23 16:17:50,8,6.0,ro-ac,584164552.0
1711244368,2024-03-23 22:39:28,8,6.0,ro-ac,851863696.0
1711285769,2024-03-24 10:09:29,8,6.0,ro-ac,845988874.0
1711286495,2024-03-24 10:21:35,8,6.0,ro-ac,734896216.0
1711302010,2024-03-24 14:40:10,8,6.0,ro-ac,626635973.0
1711318442,2024-03-24 19:14:02,8,6.0,ro-ac,743598785.0
1711331179,2024-03-24 22:46:19,8,6.0,ro-ac,659765173.0
1711384936,2024-03-25 13:42:16,8,6.0,ro-ac,625895640.0
1711402628,2024-03-25 18:37:08,8,6.0,ro-ac,712876068.0
1711415591,2024-03-25 22:13:11,8,6.0,ro-ac,498232854.0
1711467917,2024-03-26 12:45:17,8,6.0,ro-ac,783496888.0
1711515596,2024-03-27 01:59:56,8,6.0,ro-ac,869969186.0
1711535256,2024-03-27 07:27:36,8,6.0,ro-ac,788426975.0
1711550234,2024-03-27 11:37:14,8,6.0,ro-ac,855639812.0
1711552629,2024-03-27 12:17:09,8,6.0,ro-ac,856527078.0
1711593088,2024-03-27 23:31:28,8,6.0,ro-ac,781087269.0
1711630109,2024-03-28 09:48:29,8,6.0,ro-ac,65221564.0
1711641877,2024-03-28 13:04:37,8,6.0,ro-ac,17458819.0
1711653527,2024-03-28 16:18:47,8,6.0,ro-ac,840066830.0
1711661112,2024-03-28 18:25:12,8,6.0,ro-ac,731957781.0
1711792221,2024-03-30 06:50:21,8,6.0,ro-ac,936062297.0
1711825483,2024-03-30 16:04:43,8,6.0,ro-ac,830999139.0
1711903725,2024-03-31 13:48:45,8,6.0,ro-ac,820930684.0
1711917021,2024-03-31 17:30:21,8,6.0,ro-ac,933862205.0
1711993086,2024-04-01 14:38:06,6,10.0,df-mg,754766627.0
1712002441,2024-04-01 17:14:01,8,20.0,df-sp,828643274.0
1712051377,2024-04-02 06:49:37,8,6.0,ro-ac,934750925.0
1712054888,2024-04-02 07:48:08,8,6.0,ro-ac,858459774.0
1712084019,2024-04-02 15:53:39,8,6.0,ro-ac,858733504.0
1712102055,2024-04-02 20:54:15,8,6.0,ro-ac,922019423.0
1712140227,2024-04-03 07:30:27,8,6.0,ro-ac,784202116.0
1712157679,2024-04-03 12:21:19,8,20.0,df-sp,850314342.0
1712170300,2024-04-03 15:51:40,8,6.0,ro-ac,609014371.0
1712186821,2024-04-03 20:27:01,8,6.0,ro-ac,728604381.0
1712199032,2024-04-03 23:50:32,8,6.0,ro-ac,878810051.0
1712223805,2024-04-04 06:43:25,8,6.0,ro-ac,895857982.0
1712239018,2024-04-04 10:56:58,8,6.0,ro-ac,804945322.0
1712247183,2024-04-04 13:13:03,8,6.0,ro-ac,920389102.0
1712259237,2024-04-04 16:33:57,9,6.0,ro-ac,616406511.0
1712268548,2024-04-04 19:09:08,9,6.0,ro-ac,592972870.0
1712280576,2024-04-04 22:29:36,8,6.0,ro-ac,827169384.0
1712318609,2024-04-05 09:03:29,8,6.0,ro-ac,811472753.0
1712608656,2024-04-08 17:37:36,8,6.0,ro-ac,778987149.0
1712680056,2024-04-09 13:27:36,9,6.0,ro-ac,835034624.0
1712688561,2024-04-09 15:49:21,9,6.0,ro-ac,809030916.0
1712705458,2024-04-09 20:30:58,13,3.0,ce-sp,684666980.0
1712751437,2024-04-10 09:17:17,14,3.0,rj-sp,742917358.0
1712764892,2024-04-10 13:01:32,13,3.0,ce-sp,635909074.0
1712777440,2024-04-10 16:30:40,13,3.0,ce-sp,640943041.0
1712871540,2024-04-11 18:39:00,9,6.0,ro-ac,915249424.0
1712917174,2024-04-12 07:19:34,8,6.0,ro-ac,928407426.0
1712937761,2024-04-12 13:02:41,8,6.0,ro-ac,913519228.0
1712956232,2024-04-12 18:10:32,9,6.0,ro-ac,921282420.0
1712965492,2024-04-12 20:44:52,8,6.0,ro-ac,910250393.0
1713014569,2024-04-13 10:22:49,8,6.0,ro-ac,902718988.0
1713032530,2024-04-13 15:22:10,8,6.0,ro-ac,919498501.0
1713050653,2024-04-13 20:24:13,8,6.0,ro-ac,895534765.0
1713057523,2024-04-13 22:18:43,8,6.0,ro-ac,933092382.0
1713062477,2024-04-13 23:41:17,8,6.0,ro-ac,934126498.0
1713307386,2024-04-16 19:43:06,8,6.0,ro-ac,918238278.0
1713388637,2024-04-17 18:17:17,8,6.0,ro-ac,910692171.0
1713393936,2024-04-17 19:45:36,8,6.0,ro-ac,759115039.0
1713407110,2024-04-17 23:25:10,8,6.0,ro-ac,897779660.0
1713461224,2024-04-18 14:27:04,8,6.0,ro-ac,932556614.0
1713482031,2024-04-18 20:13:51,8,6.0,ro-ac,830549060.0
1713525901,2024-04-19 08:25:01,8,10.0,df-mg,642604402.0
1713554878,2024-04-19 16:27:58,9,6.0,ro-ac,798756482.0
1713567647,2024-04-19 20:00:47,9,6.0,ro-ac,886151666.0
1713578975,2024-04-19 23:09:35,9,6.0,ro-ac,794089066.0
1713619359,2024-04-20 10:22:39,9,6.0,ro-ac,471388660.0
1713624343,2024-04-20 11:45:43,9,6.0,ro-ac,432904082.0
1713646432,2024-04-20 17:53:52,9,6.0,ro-ac,891814779.0
1713799337,2024-04-22 12:22:17,8,6.0,ro-ac,826907777.0
1713807729,2024-04-22 14:42:09,8,6.0,ro-ac,835189655.0
1713824657,2024-04-22 19:24:17,9,6.0,ro-ac,615147817.0
1713837075,2024-04-22 22:51:15,9,6.0,ro-ac,918866781.0
1713893829,2024-04-23 14:37:09,9,6.0,ro-ac,816421232.0
1713944995,2024-04-24 04:49:55,8,6.0,ro-ac,798155299.0
1713965821,2024-04-24 10:37:01,8,6.0,ro-ac,837447525.0
1714098209,2024-04-25 23:23:29,9,6.0,ro-ac,880698277.0
1714155027,2024-04-26 15:10:27,8,6.0,ro-ac,923904933.0
1714177616,2024-04-26 21:26:56,8,6.0,ro-ac,633918173.0
1714441258,2024-04-29 22:40:58,9,6.0,ro-ac,568851825.0
1714480114,2024-04-30 09:28:34,9,6.0,ro-ac,786435.0
1714531401,2024-04-30 23:43:21,8,6.0,ro-ac,870525967.0
1714555108,2024-05-01 06:18:28,8,6.0,ro-ac,851830733.0
1714670221,2024-05-02 14:17:01,8,6.0,ro-ac,909536414.0
1714787892,2024-05-03 22:58:12,8,6.0,ro-ac,925641340.0
1715037102,2024-05-06 20:11:42,8,6.0,ro-ac,782488376.0
1715107772,2024-05-07 15:49:32,9,6.0,ro-ac,18873852.0
1715115898,2024-05-07 18:04:58,8,6.0,ro-ac,828009942.0
1715175248,2024-05-08 10:34:08,14,3.0,ce-sp,729290114.0
1715186599,2024-05-08 13:43:19,13,3.0,ce-sp,849773723.0
1715207099,2024-05-08 19:24:59,9,6.0,ro-ac,144913674.0
1715220196,2024-05-08 23:03:16,8,6.0,ro-ac,827588732.0
1715277483,2024-05-09 14:58:03,9,6.0,ro-ac,837957219.0
1715296789,2024-05-09 20:19:49,14,3.0,ce-sp,552922722.0
1715364458,2024-05-10 15:07:38,13,3.0,ce-sp,573590720.0
1715377131,2024-05-10 18:38:51,8,6.0,ro-ac,843370182.0
1715407151,2024-05-11 02:59:11,8,6.0,ro-ac,931768826.0
1715475705,2024-05-11 22:01:45,8,6.0,ro-ac,934542472.0
1715530808,2024-05-12 13:20:08,13,3.0,ce-sp,866698889.0
1715534577,2024-05-12 14:22:57,9,6.0,ro-ac,803264014.0
1715606522,2024-05-13 10:22:02,9,6.0,ro-ac,817214692.0
1715640757,2024-05-13 19:52:37,8,6.0,ro-ac,586098478.0
1715681282,2024-05-14 07:08:02,8,6.0,ro-ac,934021173.0
1715708221,2024-05-14 14:37:01,8,6.0,ro-ac,460497509.0
1715717896,2024-05-14 17:18:16,8,6.0,ro-ac,691589614.0
1715788145,2024-05-15 12:49:05,8,6.0,ro-ac,909118119.0
1715813620,2024-05-15 19:53:40,8,6.0,ro-ac,707214310.0
1715872453,2024-05-16 12:14:13,8,6.0,ro-ac,850868654.0
1715884799,2024-05-16 15:39:59,8,6.0,ro-ac,803158433.0
1715963903,2024-05-17 13:38:23,8,6.0,ro-ac,842530773.0
1715994708,2024-05-17 22:11:48,8,6.0,ro-ac,657772185.0
1716032317,2024-05-18 08:38:37,8,6.0,ro-ac,799592908.0
1716059227,2024-05-18 16:07:07,8,6.0,ro-ac,713475225.0
1716079386,2024-05-18 21:43:06,8,6.0,ro-ac,918606428.0
1716123626,2024-05-19 10:00:26,8,6.0,ro-ac,847145016.0
1716166648,2024-05-19 21:57:28,8,6.0,ro-ac,865807904.0
1716232380,2024-05-20 16:13:00,9,6.0,ro-ac,793562078.0
1716241978,2024-05-20 18:52:58,9,6.0,ro-ac,520514453.0
1716255125,2024-05-20 22:32:05,8,6.0,ro-ac,662006965.0
1716311217,2024-05-21 14:06:57,8,6.0,ro-ac,917820729.0
1716388801,2024-05-22 11:40:01,8,6.0,ro-ac,735401915.0
1716431949,2024-05-22 23:39:09,8,6.0,ro-ac,930878556.0
1716490761,2024-05-23 15:59:21,8,6.0,ro-ac,847564362.0
1716510710,2024-05-23 21:31:50,8,6.0,ro-ac,740354636.0
