Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1710967897,2024-03-20 17:51:37,6,10,go-df,972707684.0
1710984153,2024-03-20 22:22:33,6,10,go-df,976545971.0
1711001260,2024-03-21 03:07:40,6,10,go-df,964954042.0
1711020201,2024-03-21 08:23:21,6,10,go-df,973184261.0
1711036798,2024-03-21 12:59:58,6,10,go-df,969935709.0
1711053720,2024-03-21 17:42:00,6,10,go-df,977435298.0
1711063151,2024-03-21 20:19:11,6,10,go-df,975963575.0
1711069729,2024-03-21 22:08:49,6,10,go-df,968103310.0
1711131984,2024-03-22 15:26:24,6,10,go-df,918604315.0
1711154998,2024-03-22 21:49:58,6,10,go-df,967253611.0
1711158025,2024-03-22 22:40:25,6,10,go-df,976951747.0
1711197123,2024-03-23 09:32:03,6,10,go-df,975806630.0
1711210198,2024-03-23 13:09:58,6,10,go-df,966779018.0
1711226145,2024-03-23 17:35:45,6,10,go-df,977902368.0
1711287421,2024-03-24 10:37:01,6,10,go-df,965270160.0
1711307958,2024-03-24 16:19:18,6,10,go-df,968990680.0
1705425403,2024-01-16 14:16:43,7,10,go-df,979017711.0
1705438291,2024-01-16 17:51:31,7,10,go-df,967207808.0
1705458627,2024-01-16 23:30:27,7,10,go-df,967467582.0
1705487484,2024-01-17 07:31:24,7,10,go-df,967159006.0
1705538648,2024-01-17 21:44:08,7,10,go-df,962962562.0
1705582233,2024-01-18 09:50:33,7,10,go-df,842270735.0
1705752666,2024-01-20 09:11:06,7,10,go-df,951007382.0
1705772040,2024-01-20 14:34:00,7,10,go-df,966004317.0
1705795140,2024-01-20 20:59:00,7,10,go-df,962918089.0
1705837990,2024-01-21 08:53:10,7,10,go-df,967205583.0
1705921157,2024-01-22 07:59:17,7,10,go-df,966740443.0
1705968576,2024-01-22 21:09:36,7,10,go-df,964986610.0
1706002832,2024-01-23 06:40:32,7,10,go-df,953894642.0
1706146593,2024-01-24 22:36:33,7,10,go-df,939255424.0
1706171602,2024-01-25 05:33:22,7,10,go-df,962752028.0
1706221842,2024-01-25 19:30:42,7,10,go-df,936273042.0
1706237039,2024-01-25 23:43:59,7,10,go-df,943982526.0
1706263262,2024-01-26 07:01:02,7,10,go-df,961231253.0
1706378497,2024-01-27 15:01:37,7,10,go-df,966474818.0
1706403109,2024-01-27 21:51:49,7,10,go-df,960655496.0
1706659913,2024-01-30 21:11:53,7,10,go-df,964853670.0
1706790165,2024-02-01 09:22:45,7,10,go-df,971873248.0
1706807549,2024-02-01 14:12:29,7,10,go-df,972400843.0
1706927640,2024-02-02 23:34:00,7,10,go-df,954152494.0
1707001597,2024-02-03 20:06:37,7,10,go-df,967053180.0
1707058879,2024-02-04 12:01:19,7,10,go-df,973236106.0
1707083945,2024-02-04 18:59:05,7,10,go-df,974285559.0
1707156997,2024-02-05 15:16:37,7,10,go-df,966153515.0
1707168759,2024-02-05 18:32:39,7,10,go-df,966160051.0
1707178414,2024-02-05 21:13:34,7,10,go-df,965266347.0
1707215241,2024-02-06 07:27:21,7,10,go-df,967556862.0
1707249581,2024-02-06 16:59:41,7,10,go-df,966736673.0
1707262320,2024-02-06 20:32:00,7,10,go-df,968991116.0
1707287676,2024-02-07 03:34:36,7,10,go-df,980367748.0
1707298253,2024-02-07 06:30:53,7,10,go-df,965685487.0
1707335947,2024-02-07 16:59:07,7,10,go-df,975125932.0
1707347454,2024-02-07 20:10:54,7,10,go-df,962752743.0
1707382870,2024-02-08 06:01:10,7,10,go-df,975140196.0
1707674445,2024-02-11 15:00:45,7,10,go-df,965480020.0
1707684061,2024-02-11 17:41:01,7,10,go-df,966895700.0
1707703771,2024-02-11 23:09:31,7,10,go-df,975656905.0
1707767615,2024-02-12 16:53:35,7,10,go-df,966840515.0
1707808940,2024-02-13 04:22:20,7,10,go-df,977379106.0
1707828424,2024-02-13 09:47:04,7,10,go-df,966899858.0
1707860350,2024-02-13 18:39:10,7,10,go-df,962433652.0
1707895964,2024-02-14 04:32:44,7,10,go-df,977117988.0
1707913574,2024-02-14 09:26:14,7,10,go-df,965005313.0
1707947249,2024-02-14 18:47:29,7,10,go-df,978114627.0
1707950961,2024-02-14 19:49:21,7,10,go-df,967105319.0
1708036781,2024-02-15 19:39:41,7,10,go-df,960783527.0
1708043011,2024-02-15 21:23:31,7,10,go-df,966159713.0
1708071344,2024-02-16 05:15:44,7,10,go-df,966037998.0
1708073151,2024-02-16 05:45:51,7,10,go-df,968991649.0
1708393915,2024-02-19 22:51:55,7,10,go-df,947362031.0
1708425572,2024-02-20 07:39:32,7,10,go-df,965220561.0
1708444059,2024-02-20 12:47:39,7,10,go-df,948801708.0
1708465240,2024-02-20 18:40:40,7,10,go-df,966856759.0
1708475188,2024-02-20 21:26:28,7,10,go-df,961364986.0
1708519881,2024-02-21 09:51:21,7,10,go-df,963537305.0
1708541177,2024-02-21 15:46:17,7,10,go-df,976537303.0
1708691127,2024-02-23 09:25:27,7,10,go-df,964270875.0
1708699350,2024-02-23 11:42:30,7,10,go-df,965637211.0
1708731353,2024-02-23 20:35:53,7,10,go-df,968727761.0
1708793539,2024-02-24 13:52:19,7,10,go-df,977116962.0
1708797072,2024-02-24 14:51:12,7,10,go-df,966945131.0
1708820452,2024-02-24 21:20:52,7,10,go-df,960236640.0
1708853028,2024-02-25 06:23:48,7,10,go-df,977516955.0
1708937799,2024-02-26 05:56:39,7,10,go-df,970246984.0
1708947038,2024-02-26 08:30:38,7,10,go-df,964537842.0
1708981976,2024-02-26 18:12:56,7,10,go-df,965265575.0
1709024619,2024-02-27 06:03:39,7,10,go-df,951621392.0
1709288018,2024-03-01 07:13:38,7,10,go-df,964377420.0
1709338008,2024-03-01 21:06:48,7,10,go-df,973204605.0
1709367117,2024-03-02 05:11:57,7,10,go-df,977534731.0
1709400671,2024-03-02 14:31:11,7,10,go-df,966927297.0
1709402362,2024-03-02 14:59:22,7,10,go-df,978846576.0
1709426469,2024-03-02 21:41:09,7,10,go-df,980147741.0
1709448985,2024-03-03 03:56:25,7,10,go-df,966789102.0
1709466014,2024-03-03 08:40:14,7,10,go-df,974653390.0
1709490844,2024-03-03 15:34:04,7,10,go-df,978110616.0
1709511720,2024-03-03 21:22:00,7,10,go-df,964993510.0
1709530950,2024-03-04 02:42:30,7,10,go-df,966830460.0
1709555709,2024-03-04 09:35:09,7,10,go-df,966424805.0
1709574207,2024-03-04 14:43:27,7,10,go-df,968732023.0
1709588754,2024-03-04 18:45:54,7,10,go-df,972031215.0
1709645659,2024-03-05 10:34:19,7,10,go-df,967467195.0
1709675777,2024-03-05 18:56:17,7,10,go-df,965896555.0
1709690761,2024-03-05 23:06:01,7,10,go-df,964817634.0
1709775551,2024-03-06 22:39:11,6,10,go-df,974185670.0
1709806254,2024-03-07 07:10:54,6,10,go-df,971298668.0
1709854910,2024-03-07 20:41:50,6,10,go-df,970916278.0
1709884392,2024-03-08 04:53:12,6,10,go-df,966840709.0
1709917375,2024-03-08 14:02:55,6,10,go-df,972768040.0
1709974453,2024-03-09 05:54:13,6,10,go-df,974494933.0
1710023125,2024-03-09 19:25:25,6,10,go-df,975547169.0
1710048893,2024-03-10 02:34:53,6,10,go-df,967154073.0
1710060905,2024-03-10 05:55:05,6,10,go-df,967155717.0
1710090672,2024-03-10 14:11:12,6,10,go-df,967001718.0
1710113572,2024-03-10 20:32:52,6,10,go-df,980210658.0
1710315828,2024-03-13 04:43:48,6,10,go-df,965006422.0
1710489216,2024-03-15 04:53:36,6,10,go-df,967104014.0
1710504273,2024-03-15 09:04:33,6,10,go-df,964899635.0
1710760339,2024-03-18 08:12:19,6,10,go-df,964166837.0
1710765271,2024-03-18 09:34:31,6,10,go-df,957456086.0
1711437135,2024-03-26 04:12:15,6,10,go-df,976487327.0
1711490325,2024-03-26 18:58:45,7,10,go-df,966697309.0
