Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1719581527,2024-06-28 10:32:07,9,6,ro-ac,727610015.0
1719588678,2024-06-28 12:31:18,9,6,ro-ac,665532451.0
1719660240,2024-06-29 08:24:00,9,6,ro-ac,642225771.0
1719711164,2024-06-29 22:32:44,9,6,ro-ac,732436232.0
1719756484,2024-06-30 11:08:04,9,6,ro-ac,742927388.0
1719899874,2024-07-02 02:57:54,9,6,ro-ac,657194843.0
1719945970,2024-07-02 15:46:10,11,6,ro-ac,781924765.0
1720040338,2024-07-03 17:58:58,11,6,ro-ac,776157080.0
1720060556,2024-07-03 23:35:56,9,6,ro-ac,831026189.0
1720470594,2024-07-08 17:29:54,12,6,ro-ac,770005316.0
1720560858,2024-07-09 18:34:18,11,6,ro-ac,724738298.0
1720616553,2024-07-10 10:02:33,11,6,ro-ac,690594708.0
1720635952,2024-07-10 15:25:52,9,6,ro-ac,765977759.0
1720751022,2024-07-11 23:23:42,9,6,ro-ac,713930749.0
1720763218,2024-07-12 02:46:58,12,6,ro-ac,699349126.0
1720865216,2024-07-13 07:06:56,9,6,ro-ac,722942277.0
1705433883,2024-01-16 16:38:03,7,6,ro-ac,923154864.0
1705449013,2024-01-16 20:50:13,7,6,ro-ac,904817270.0
1705744546,2024-01-20 06:55:46,7,6,ro-ac,904608279.0
1706061852,2024-01-23 23:04:12,7,6,ro-ac,861669740.0
1706182121,2024-01-25 08:28:41,7,6,ro-ac,905219700.0
1706269890,2024-01-26 08:51:30,7,6,ro-ac,864184342.0
1706580954,2024-01-29 23:15:54,7,6,ro-ac,849065100.0
1706660367,2024-01-30 21:19:27,7,6,ro-ac,892354625.0
1706689310,2024-01-31 05:21:50,7,6,ro-ac,912818588.0
1706787994,2024-02-01 08:46:34,7,6,ro-ac,912315008.0
1706828716,2024-02-01 20:05:16,7,6,ro-ac,870900631.0
1706909701,2024-02-02 18:35:01,7,6,ro-ac,914672982.0
1706925251,2024-02-02 22:54:11,7,6,ro-ac,918659913.0
1706974100,2024-02-03 12:28:20,7,6,ro-ac,917715642.0
1707238826,2024-02-06 14:00:26,7,6,ro-ac,815113528.0
1707326008,2024-02-07 14:13:28,7,6,ro-ac,893238576.0
1707480678,2024-02-09 09:11:18,7,6,ro-ac,899891747.0
1707821218,2024-02-13 07:46:58,7,6,ro-ac,915412111.0
1708082825,2024-02-16 08:27:05,7,6,ro-ac,825913322.0
1708107575,2024-02-16 15:19:35,7,6,ro-ac,908592330.0
1708122287,2024-02-16 19:24:47,7,6,ro-ac,854325544.0
1708182609,2024-02-17 12:10:09,9,6,ro-ac,898847271.0
1708207749,2024-02-17 19:09:09,9,6,ro-ac,898218465.0
1708216441,2024-02-17 21:34:01,9,6,ro-ac,915274457.0
1708344488,2024-02-19 09:08:08,9,6,ro-ac,904135469.0
1708463290,2024-02-20 18:08:10,7,6,ro-ac,919560645.0
1708510578,2024-02-21 07:16:18,7,6,ro-ac,847406609.0
1708563694,2024-02-21 22:01:34,7,6,ro-ac,911172233.0
1708685941,2024-02-23 07:59:01,7,6,ro-ac,905084528.0
1708933275,2024-02-26 04:41:15,7,6,ro-ac,916721464.0
1709322422,2024-03-01 16:47:02,7,6,ro-ac,908838649.0
1709372254,2024-03-02 06:37:34,7,6,ro-ac,918641082.0
1709397324,2024-03-02 13:35:24,7,6,ro-ac,707999470.0
1709502679,2024-03-03 18:51:19,7,6,ro-ac,918294151.0
1709517427,2024-03-03 22:57:07,7,6,ro-ac,920862896.0
1709602881,2024-03-04 22:41:21,7,6,ro-ac,919446486.0
1709710011,2024-03-06 04:26:51,7,6,ro-ac,913156336.0
1709766073,2024-03-06 20:01:13,7,6,ro-ac,891397532.0
1709805444,2024-03-07 06:57:24,7,6,ro-ac,916091262.0
1709936520,2024-03-08 19:22:00,7,6,ro-ac,914989842.0
1710035530,2024-03-09 22:52:10,7,6,ro-ac,912525955.0
