Timestamp,Datetime,Hop_count,Bottleneck,Link_bottleneck,Vazao
1705420506,2024-01-16 12:55:06,9,100,df-to,824389874.0
1705439634,2024-01-16 18:13:54,9,100,df-to,871681621.0
1705453444,2024-01-16 22:04:04,9,100,df-to,898104850.0
1705465955,2024-01-17 01:32:35,9,100,df-to,890085784.0
1705530336,2024-01-17 19:25:36,9,100,df-to,830102907.0
1705532237,2024-01-17 19:57:17,9,100,df-to,890034913.0
1705566142,2024-01-18 05:22:22,9,100,df-to,857055564.0
1705669445,2024-01-19 10:04:05,9,100,df-to,652537882.0
1705737521,2024-01-20 04:58:41,9,100,df-to,852861592.0
1705746832,2024-01-20 07:33:52,9,100,df-to,774768936.0
1705946806,2024-01-22 15:06:46,9,100,df-to,853596707.0
1706212537,2024-01-25 16:55:37,9,100,df-to,590133320.0
1706226909,2024-01-25 20:55:09,9,100,df-to,342307994.0
1706290587,2024-01-26 14:36:27,9,100,df-to,549245729.0
1706303764,2024-01-26 18:16:04,9,100,df-to,647379007.0
1706371689,2024-01-27 13:08:09,9,100,df-to,548826873.0
1706391072,2024-01-27 18:31:12,9,100,df-to,511967923.0
1706395425,2024-01-27 19:43:45,9,100,df-to,457541127.0
1706410596,2024-01-27 23:56:36,9,100,df-to,436784638.0
1706612618,2024-01-30 08:03:38,9,100,df-to,332981135.0
1706637182,2024-01-30 14:53:02,9,100,df-to,304314644.0
1706649676,2024-01-30 18:21:16,9,100,df-to,547199905.0
1706710044,2024-01-31 11:07:24,9,100,df-to,511129904.0
1706962119,2024-02-03 09:08:39,9,100,df-to,757598016.0
1706982120,2024-02-03 14:42:00,9,100,df-to,800116996.0
1706991272,2024-02-03 17:14:32,9,100,df-to,712563561.0
1707236739,2024-02-06 13:25:39,9,100,df-to,725091210.0
1707268107,2024-02-06 22:08:27,9,100,df-to,582117082.0
1707304374,2024-02-07 08:12:54,9,100,df-to,865602387.0
1707371051,2024-02-08 02:44:11,9,100,df-to,868219886.0
1707390383,2024-02-08 08:06:23,9,100,df-to,788059144.0
1707412363,2024-02-08 14:12:43,9,100,df-to,864579918.0
1707474702,2024-02-09 07:31:42,9,100,df-to,835402211.0
1707487459,2024-02-09 11:04:19,9,100,df-to,678803479.0
1707509491,2024-02-09 17:11:31,9,100,df-to,883321659.0
1707545593,2024-02-10 03:13:13,9,100,df-to,641519983.0
1707565666,2024-02-10 08:47:46,9,100,df-to,893023992.0
1707655238,2024-02-11 09:40:38,9,100,df-to,755191382.0
1707676291,2024-02-11 15:31:31,9,100,df-to,672138795.0
1707857487,2024-02-13 17:51:27,9,100,df-to,894171529.0
1707868696,2024-02-13 20:58:16,9,100,df-to,474746012.0
1707885122,2024-02-14 01:32:02,9,100,df-to,898951711.0
1707911055,2024-02-14 08:44:15,9,100,df-to,878919874.0
1707928352,2024-02-14 13:32:32,9,100,df-to,662175015.0
1708691452,2024-02-23 09:30:52,8,100,df-to,895143444.0
1708828475,2024-02-24 23:34:35,8,100,df-to,902967337.0
1708873364,2024-02-25 12:02:44,8,100,df-to,905707701.0
1708885444,2024-02-25 15:24:04,8,100,df-to,886677328.0
1708900695,2024-02-25 19:38:15,8,100,df-to,718276714.0
1708935292,2024-02-26 05:14:52,8,100,df-to,605397139.0
1708949859,2024-02-26 09:17:39,8,100,df-to,850869845.0
