TCP: bbr, Imputação: interpolacao-linear, Link: ba-ap, Modelo: LSTM, RMSE: 22.96001414567681, tamanho:142
TCP: bbr, Imputação: interpolacao-linear, Link: ba-rj, Modelo: LSTM, RMSE: 819.061010103341, tamanho:142
TCP: cubic, Imputação: interpolacao-linear, Link: ba-ap, Modelo: GRU, RMSE: 61.00393798232495, tamanho:142
TCP: cubic, Imputação: mediana-movel, Link: ba-rj, Modelo: GRU, RMSE: 661.181046666884, tamanho:141
TCP: cubic, Imputação: media-movel, Link: es-rs, Modelo: LSTM, RMSE: 154.12956786941817, tamanho:142
TCP: cubic, Imputação: knn, Link: ba-ap, Modelo: GRU, RMSE: 61.11473170499926, tamanho:142
TCP: bbr, Imputação: mediana-movel, Link: ba-ap, Modelo: LSTM, RMSE: 24.80491026490956, tamanho:142
TCP: bbr, Imputação: mediana-movel, Link: es-ap, Modelo: LSTM, RMSE: 29.698044940027735, tamanho:141
TCP: bbr, Imputação: interpolacao-linear, Link: es-rs, Modelo: GRU, RMSE: 34.691564033285594, tamanho:142
TCP: cubic, Imputação: mediana-movel, Link: ba-ap, Modelo: GRU, RMSE: 61.26974134979531, tamanho:142
TCP: cubic, Imputação: media-movel, Link: ba-ap, Modelo: LSTM, RMSE: 62.541895105398474, tamanho:142
TCP: bbr, Imputação: media-movel, Link: ap-ba, Modelo: GRU, RMSE: 34.841917189647916, tamanho:142
TCP: cubic, Imputação: media-movel, Link: ap-ba, Modelo: GRU, RMSE: 129.79968017250798, tamanho:142
TCP: bbr, Imputação: knn, Link: es-ap, Modelo: LSTM, RMSE: 33.93356646891979, tamanho:141
TCP: bbr, Imputação: mediana-movel, Link: ba-ap, Modelo: GRU, RMSE: 24.14456177634346, tamanho:142
TCP: bbr, Imputação: media-movel, Link: es-ap, Modelo: LSTM, RMSE: 29.91499217330443, tamanho:141
TCP: bbr, Imputação: mediana-movel, Link: es-rs, Modelo: GRU, RMSE: 35.2889401972841, tamanho:142
TCP: cubic, Imputação: mediana-movel, Link: ap-ba, Modelo: GRU, RMSE: 130.56444782644414, tamanho:142
TCP: bbr, Imputação: media-movel, Link: es-rs, Modelo: GRU, RMSE: 35.45534583989164, tamanho:142
TCP: cubic, Imputação: knn, Link: es-ap, Modelo: LSTM, RMSE: 110.21177466936926, tamanho:142
TCP: cubic, Imputação: interpolacao-linear, Link: ap-ba, Modelo: LSTM, RMSE: 133.51241788821298, tamanho:142
TCP: bbr, Imputação: mediana-movel, Link: ba-rj, Modelo: LSTM, RMSE: 859.200733441019, tamanho:142
TCP: bbr, Imputação: interpolacao-linear, Link: es-ap, Modelo: LSTM, RMSE: 29.58616040833966, tamanho:141
TCP: bbr, Imputação: media-movel, Link: ba-rj, Modelo: LSTM, RMSE: 858.0386920628855, tamanho:142
TCP: bbr, Imputação: interpolacao-linear, Link: ba-rj, Modelo: GRU, RMSE: 832.0249811033177, tamanho:142
TCP: bbr, Imputação: knn, Link: ba-rj, Modelo: LSTM, RMSE: 820.5443846552624, tamanho:142
TCP: bbr, Imputação: media-movel, Link: ap-ba, Modelo: LSTM, RMSE: 36.40633726727244, tamanho:142
TCP: cubic, Imputação: interpolacao-linear, Link: es-rs, Modelo: LSTM, RMSE: 153.05097484712581, tamanho:142
TCP: bbr, Imputação: media-movel, Link: es-rs, Modelo: LSTM, RMSE: 36.48555017742369, tamanho:142
TCP: bbr, Imputação: knn, Link: es-ap, Modelo: GRU, RMSE: 33.312639108058015, tamanho:141
TCP: bbr, Imputação: interpolacao-linear, Link: es-rs, Modelo: LSTM, RMSE: 35.437822341693995, tamanho:142
