0,1,2,3,4,5,6,7,8,9,10,11,Vazao
1707808877,2024-02-13 04:21:17, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8643237690.0
1707828646,2024-02-13 09:50:46, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9286672523.0
1707846338,2024-02-13 14:45:38, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4680375617.0
1707899968,2024-02-14 05:39:28, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9599593432.0
1707915604,2024-02-14 10:00:04, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9499120461.0
1707919048,2024-02-14 10:57:28, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4875358987.0
1707939011,2024-02-14 16:30:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5243052229.0
1707958410,2024-02-14 21:53:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4579657969.0
1708005472,2024-02-15 10:57:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4097794872.0
1708030906,2024-02-15 18:01:46, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9592606465.0
1708044255,2024-02-15 21:44:15, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6750861448.0
1708089731,2024-02-16 10:22:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9460507720.0
1708102370,2024-02-16 13:52:50, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8082785555.0
1708112327,2024-02-16 16:38:47, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9529660779.0
1708131629,2024-02-16 22:00:29, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7329571079.0
1708144444,2024-02-17 01:34:04, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5734347186.0
1708167591,2024-02-17 07:59:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8931910953.0
1708180446,2024-02-17 11:34:06, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8881611549.0
1708195660,2024-02-17 15:47:40, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9569593514.0
1708257185,2024-02-18 08:53:05, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9732404246.0
1708273103,2024-02-18 13:18:23, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,2588458531.0
1708293172,2024-02-18 18:52:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9253157061.0
1708295125,2024-02-18 19:25:25, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6809187357.0
1708324377,2024-02-19 03:32:57, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5109673410.0
1708359229,2024-02-19 13:13:49, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5675119768.0
1708381629,2024-02-19 19:27:09, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9574382510.0
1708385363,2024-02-19 20:29:23, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7980055498.0
1708424389,2024-02-20 07:19:49, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9677414697.0
1708433751,2024-02-20 09:55:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9624223033.0
1708454444,2024-02-20 15:40:44, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9373704909.0
1708471967,2024-02-20 20:32:47, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7419399562.0
1708473322,2024-02-20 20:55:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6436099657.0
1708507841,2024-02-21 06:30:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9532467147.0
1708530625,2024-02-21 12:50:25, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,3443685863.0
1708595874,2024-02-22 06:57:54, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,2038710261.0
1708611041,2024-02-22 11:10:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,3031123341.0
1708612354,2024-02-22 11:32:34, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6997709568.0
1708670390,2024-02-23 03:39:50, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6611851372.0
1708675834,2024-02-23 05:10:34, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,2302906926.0
1708696691,2024-02-23 10:58:11, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6899244795.0
1708699855,2024-02-23 11:50:55, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8269820878.0
1708716867,2024-02-23 16:34:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9333515284.0
1708734082,2024-02-23 21:21:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9532229788.0
1708766404,2024-02-24 06:20:04, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9467908223.0
1708775731,2024-02-24 08:55:31, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,4997573640.0
1708832759,2024-02-25 00:45:59, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,5133584689.0
1708839687,2024-02-25 02:41:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9120837285.0
1708855176,2024-02-25 06:59:36, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9440795922.0
1708888781,2024-02-25 16:19:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8670735609.0
1708906522,2024-02-25 21:15:22, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9197615196.0
1708909972,2024-02-25 22:12:52, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9084503184.0
1708952156,2024-02-26 09:55:56, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9612487122.0
1708967754,2024-02-26 14:15:54, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7485027946.0
1708975050,2024-02-26 16:17:30, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9287710419.0
1708979141,2024-02-26 17:25:41, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9436829211.0
1708997533,2024-02-26 22:32:13, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9378808890.0
1709021991,2024-02-27 05:19:51, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9484612831.0
1709055709,2024-02-27 14:41:49, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6760403862.0
1709073207,2024-02-27 19:33:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9277432054.0
1709088632,2024-02-27 23:50:32, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6009044093.0
1709107243,2024-02-28 05:00:43, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,2730552304.0
1709160523,2024-02-28 19:48:43, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9181402706.0
1709201930,2024-02-29 07:18:50, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8302953281.0
1709220061,2024-02-29 12:21:01, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9689334446.0
1709235462,2024-02-29 16:37:42, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9367939170.0
1709251936,2024-02-29 21:12:16, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9237199534.0
1709315431,2024-03-01 14:50:31, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9308959647.0
1709355327,2024-03-02 01:55:27, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9816870424.0
1709377985,2024-03-02 08:13:05, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9407567155.0
1709412564,2024-03-02 17:49:24, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,8358367030.0
1709434412,2024-03-02 23:53:32, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9330142584.0
1709466428,2024-03-03 08:47:08, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9615639592.0
1709477468,2024-03-03 11:51:08, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7835792855.0
1709485204,2024-03-03 14:00:04, gateway,'No Hostname','No Hostname',csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,6069269118.0
1709504647,2024-03-03 19:24:07, gateway,'No Hostname','No Hostname',csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9569204981.0
1709537478,2024-03-04 04:31:18, gateway,'No Hostname','No Hostname',csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9331242191.0
1709562877,2024-03-04 11:34:37, gateway,'No Hostname','No Hostname','No Hostname',csp2-crj2-infobarra.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,8180578293.0
1709574302,2024-03-04 14:45:02, gateway,'No Hostname','No Hostname',csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,7377957573.0
1709590640,2024-03-04 19:17:20, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,crj2-crj1.bkb.rnp.br,csp2-crj2-infobarra.bkb.rnp.br,cpr1-csp2-tlb.bkb.rnp.br,csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,9313871928.0
1709613063,2024-03-05 01:31:03, gateway,'No Hostname',rj-lanrj.bkb.rnp.br,csp1-crj1-furnas.bkb.rnp.br,'No Hostname',csc1-cpr1-eltsul.bkb.rnp.br,udesc-csc1.bkb.rnp.br,popsc-3214-sw92-rt12.bb.pop-sc.rnp.br,monipe-sc-atraso.rnp.br,,9588559369.0
